GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
62689.0,2007-09-01T00:00:00.000000000,"[5.745886325836182, 5.679879665374756, 4.42575740814209, 4.139729976654053]","[4.097926139831543, 4.076252460479736, 4.089656352996826, 4.130023002624512]"
62689.0,2007-12-01T00:00:00.000000000,"[5.679879665374756, 4.42575740814209, 4.139729976654053, 4.57977294921875]","[4.629518508911133, 4.582178592681885, 4.585111618041992, 4.607783317565918]"
62689.0,2008-03-01T00:00:00.000000000,"[4.42575740814209, 4.139729976654053, 4.57977294921875, 6.339943885803223]","[4.749674320220947, 4.701404571533203, 4.704429626464844, 4.72810697555542]"
62689.0,2008-06-01T00:00:00.000000000,"[4.139729976654053, 4.57977294921875, 6.339943885803223, 5.789890289306641]","[4.195951461791992, 4.181146621704102, 4.19785213470459, 4.2519378662109375]"
62689.0,2008-09-01T00:00:00.000000000,"[4.57977294921875, 6.339943885803223, 5.789890289306641, 3.523669719696045]","[4.069059371948242, 4.076943397521973, 4.087660312652588, 4.175991535186768]"
62689.0,2008-12-01T00:00:00.000000000,"[6.339943885803223, 5.789890289306641, 3.523669719696045, 1.301453948020935]","[4.287242412567139, 4.294297695159912, 4.291234970092773, 4.394563674926758]"
62689.0,2009-03-01T00:00:00.000000000,"[5.789890289306641, 3.523669719696045, 1.301453948020935, 4.315746784210205]","[5.153133392333984, 5.09354829788208, 5.0926055908203125, 5.1126885414123535]"
62689.0,2009-06-01T00:00:00.000000000,"[3.523669719696045, 1.301453948020935, 4.315746784210205, 4.711785793304443]","[5.1471686363220215, 5.098515510559082, 5.105152606964111, 5.127068042755127]"
62689.0,2009-09-01T00:00:00.000000000,"[1.301453948020935, 4.315746784210205, 4.711785793304443, 3.281646251678467]","[4.204443454742432, 4.226397514343262, 4.240499973297119, 4.3464765548706055]"
62689.0,2009-12-01T00:00:00.000000000,"[4.315746784210205, 4.711785793304443, 3.281646251678467, 4.887802600860596]","[2.7696025371551514, 2.96354603767395, 3.0577452182769775, 3.328226327896118]"
62689.0,2010-03-01T00:00:00.000000000,"[4.711785793304443, 3.281646251678467, 4.887802600860596, 3.98571515083313]","[3.3723161220550537, 3.475355386734009, 3.4682230949401855, 3.7091948986053467]"
62689.0,2010-06-01T00:00:00.000000000,"[3.281646251678467, 4.887802600860596, 3.98571515083313, 5.525864601135254]","[4.102282524108887, 4.137192726135254, 4.138662815093994, 4.283812522888184]"
