GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
1300.0,2012-09-01T00:00:00.000000000,"[2.194074869155884, 3.222079038619995, 2.919724702835083, 3.1212944984436035]","[2.4681320190429688, 2.4749529361724854, 2.5310211181640625, 2.5031278133392334]"
1300.0,2012-12-01T00:00:00.000000000,"[3.222079038619995, 2.919724702835083, 3.1212944984436035, 3.1212944984436035]","[2.3814399242401123, 2.4113707542419434, 2.4591972827911377, 2.509969711303711]"
1300.0,2013-03-01T00:00:00.000000000,"[2.919724702835083, 3.1212944984436035, 3.1212944984436035, 3.262392997741699]","[2.9963765144348145, 2.9611730575561523, 3.025880813598633, 3.056577682495117]"
1447.0,2006-06-01T00:00:00.000000000,"[1.831249713897705, 1.8715635538101196, 1.50873863697052, 2.0328192710876465]","[1.4434053897857666, 1.5366466045379639, 1.3853986263275146, 1.429046869277954]"
1447.0,2006-09-01T00:00:00.000000000,"[1.8715635538101196, 1.50873863697052, 2.0328192710876465, 1.9118773937225342]","[1.554052472114563, 1.4893524646759033, 1.5850436687469482, 1.516334891319275]"
1447.0,2006-12-01T00:00:00.000000000,"[1.50873863697052, 2.0328192710876465, 1.9118773937225342, 1.5490524768829346]","[1.5598182678222656, 1.6080790758132935, 1.5462696552276611, 1.558064341545105]"
1447.0,2007-03-01T00:00:00.000000000,"[2.0328192710876465, 1.9118773937225342, 1.5490524768829346, 1.5288954973220825]","[1.537355661392212, 1.5089986324310303, 1.554872751235962, 1.4712865352630615]"
1447.0,2007-06-01T00:00:00.000000000,"[1.9118773937225342, 1.5490524768829346, 1.5288954973220825, 1.9320343732833862]","[1.6532270908355713, 1.7835792303085327, 1.5832011699676514, 1.6553008556365967]"
1447.0,2007-09-01T00:00:00.000000000,"[1.5490524768829346, 1.5288954973220825, 1.9320343732833862, 3.2825498580932617]","[1.7440919876098633, 1.631396770477295, 1.7989320755004883, 1.6904306411743164]"
1447.0,2007-12-01T00:00:00.000000000,"[1.5288954973220825, 1.9320343732833862, 3.2825498580932617, 1.468424677848816]","[1.546443223953247, 1.623464822769165, 1.5360194444656372, 1.5588430166244507]"
1447.0,2008-03-01T00:00:00.000000000,"[1.9320343732833862, 3.2825498580932617, 1.468424677848816, 0.8234022855758667]","[1.6174345016479492, 1.552370548248291, 1.6565518379211426, 1.541037917137146]"
1447.0,2008-06-01T00:00:00.000000000,"[3.2825498580932617, 1.468424677848816, 0.8234022855758667, 1.750622034072876]","[1.7198750972747803, 1.838369369506836, 1.665451169013977, 1.7298426628112793]"
1447.0,2008-09-01T00:00:00.000000000,"[1.468424677848816, 0.8234022855758667, 1.750622034072876, 2.012662410736084]","[2.4746570587158203, 2.2912206649780273, 2.5300865173339844, 2.391688823699951]"
1447.0,2008-12-01T00:00:00.000000000,"[0.8234022855758667, 1.750622034072876, 2.012662410736084, 2.0731332302093506]","[1.812784194946289, 1.865553855895996, 1.8391873836517334, 1.7947168350219727]"
1447.0,2009-03-01T00:00:00.000000000,"[1.750622034072876, 2.012662410736084, 2.0731332302093506, 2.234388589859009]","[1.4787343740463257, 1.519113302230835, 1.5155258178710938, 1.391194224357605]"
1447.0,2009-06-01T00:00:00.000000000,"[2.012662410736084, 2.0731332302093506, 2.234388589859009, 2.79878306388855]","[1.5940040349960327, 1.7996525764465332, 1.5339101552963257, 1.622892141342163]"
1447.0,2009-09-01T00:00:00.000000000,"[2.0731332302093506, 2.234388589859009, 2.79878306388855, 2.758469343185425]","[1.9901379346847534, 1.923661231994629, 2.059044361114502, 2.039168119430542]"
1447.0,2009-12-01T00:00:00.000000000,"[2.234388589859009, 2.79878306388855, 2.758469343185425, 2.839097023010254]","[2.1572604179382324, 2.155557155609131, 2.2351155281066895, 2.3310811519622803]"
1447.0,2010-03-01T00:00:00.000000000,"[2.79878306388855, 2.758469343185425, 2.839097023010254, 2.5569000244140625]","[2.1271722316741943, 2.1087777614593506, 2.1994407176971436, 2.2599809169769287]"
1447.0,2010-06-01T00:00:00.000000000,"[2.758469343185425, 2.839097023010254, 2.5569000244140625, 3.101137638092041]","[2.3670294284820557, 2.3477931022644043, 2.4228572845458984, 2.513613224029541]"
1447.0,2010-09-01T00:00:00.000000000,"[2.839097023010254, 2.5569000244140625, 3.101137638092041, 3.222079038619995]","[2.611790657043457, 2.50343918800354, 2.681443214416504, 2.6172738075256348]"
1447.0,2010-12-01T00:00:00.000000000,"[2.5569000244140625, 3.101137638092041, 3.222079038619995, 3.2422361373901367]","[2.5380914211273193, 2.6594505310058594, 2.482759475708008, 2.5162196159362793]"
1447.0,2011-03-01T00:00:00.000000000,"[3.101137638092041, 3.222079038619995, 3.2422361373901367, 3.141451358795166]","[2.5679516792297363, 2.665114402770996, 2.49893856048584, 2.5388708114624023]"
1447.0,2011-06-01T00:00:00.000000000,"[3.222079038619995, 3.2422361373901367, 3.141451358795166, -0.12397433072328568]","[2.785083055496216, 2.8423519134521484, 2.7204556465148926, 2.786007881164551]"
1447.0,2011-09-01T00:00:00.000000000,"[3.2422361373901367, 3.141451358795166, -0.12397433072328568, -0.36585772037506104]","[2.863574504852295, 2.779344081878662, 2.8776512145996094, 2.8968048095703125]"
1447.0,2011-12-01T00:00:00.000000000,"[3.141451358795166, -0.12397433072328568, -0.36585772037506104, 1.6699939966201782]","[3.099705934524536, 3.065402030944824, 3.1084134578704834, 3.0410778522491455]"
1447.0,2012-03-01T00:00:00.000000000,"[-0.12397433072328568, -0.36585772037506104, 1.6699939966201782, 2.5972137451171875]","[2.8833181858062744, 3.090400457382202, 2.767580509185791, 2.8009822368621826]"
1447.0,2012-06-01T00:00:00.000000000,"[-0.36585772037506104, 1.6699939966201782, 2.5972137451171875, 4.57259464263916]","[1.831001877784729, 1.956404685974121, 1.85084867477417, 1.8426400423049927]"
1447.0,2012-09-01T00:00:00.000000000,"[1.6699939966201782, 2.5972137451171875, 4.57259464263916, 4.693536281585693]","[1.2454311847686768, 1.3418247699737549, 1.3761091232299805, 1.4898908138275146]"
1447.0,2012-12-01T00:00:00.000000000,"[2.5972137451171875, 4.57259464263916, 4.693536281585693, 3.625218152999878]","[1.4715235233306885, 1.5467350482940674, 1.570178747177124, 1.6633002758026123]"
1447.0,2013-03-01T00:00:00.000000000,"[4.57259464263916, 4.693536281585693, 3.625218152999878, 3.4438059329986572]","[1.945449709892273, 1.9943290948867798, 2.060480833053589, 2.1537063121795654]"
1602.0,2006-06-01T00:00:00.000000000,"[3.8267874717712402, 3.6856889724731445, 3.403491973876953, 4.048514366149902]","[2.7173643112182617, 2.9963746070861816, 2.536799907684326, 2.707551956176758]"
1602.0,2006-09-01T00:00:00.000000000,"[3.6856889724731445, 3.403491973876953, 4.048514366149902, 4.229926586151123]","[2.8976385593414307, 2.932617425918579, 2.849672317504883, 2.8550398349761963]"
1602.0,2006-12-01T00:00:00.000000000,"[3.403491973876953, 4.048514366149902, 4.229926586151123, 4.532280921936035]","[3.1282529830932617, 3.1348700523376465, 3.1227636337280273, 3.094320297241211]"
1602.0,2007-03-01T00:00:00.000000000,"[4.048514366149902, 4.229926586151123, 4.532280921936035, 4.310554504394531]","[3.5240864753723145, 3.6781277656555176, 3.425455093383789, 3.3535566329956055]"
1602.0,2007-06-01T00:00:00.000000000,"[4.229926586151123, 4.532280921936035, 4.310554504394531, 4.895106315612793]","[3.7840445041656494, 4.158190727233887, 3.551029920578003, 3.720313549041748]"
1602.0,2007-09-01T00:00:00.000000000,"[4.532280921936035, 4.310554504394531, 4.895106315612793, 4.774164199829102]","[3.6542065143585205, 3.6186656951904297, 3.6256580352783203, 3.6760058403015137]"
1602.0,2007-12-01T00:00:00.000000000,"[4.310554504394531, 4.895106315612793, 4.774164199829102, 5.136989593505859]","[3.8848934173583984, 4.1330461502075195, 3.77177095413208, 3.8018999099731445]"
1602.0,2008-03-01T00:00:00.000000000,"[4.895106315612793, 4.774164199829102, 5.136989593505859, 4.8749494552612305]","[3.937898635864258, 4.004976749420166, 3.8461849689483643, 3.744835376739502]"
1602.0,2008-06-01T00:00:00.000000000,"[4.774164199829102, 5.136989593505859, 4.8749494552612305, 5.399029731750488]","[4.171914577484131, 4.399840831756592, 3.994884729385376, 4.073453903198242]"
1602.0,2008-09-01T00:00:00.000000000,"[5.136989593505859, 4.8749494552612305, 5.399029731750488, 5.640913009643555]","[4.415907859802246, 4.338362216949463, 4.414112567901611, 4.308783531188965]"
1602.0,2008-12-01T00:00:00.000000000,"[4.8749494552612305, 5.399029731750488, 5.640913009643555, 5.640913009643555]","[4.408774375915527, 4.531247138977051, 4.307429313659668, 4.348811149597168]"
1602.0,2009-03-01T00:00:00.000000000,"[5.399029731750488, 5.640913009643555, 5.640913009643555, 4.8749494552612305]","[4.617326259613037, 4.735971450805664, 4.528597831726074, 4.455361366271973]"
1602.0,2009-06-01T00:00:00.000000000,"[5.640913009643555, 5.640913009643555, 4.8749494552612305, 6.0440521240234375]","[4.8512725830078125, 5.188261985778809, 4.6433024406433105, 4.787678241729736]"
1602.0,2009-09-01T00:00:00.000000000,"[5.640913009643555, 4.8749494552612305, 6.0440521240234375, 6.769701957702637]","[5.0701398849487305, 4.8922224044799805, 5.08651065826416, 5.001718044281006]"
1602.0,2009-12-01T00:00:00.000000000,"[4.8749494552612305, 6.0440521240234375, 6.769701957702637, 6.487504959106445]","[5.221244812011719, 5.4099955558776855, 5.118352890014648, 5.190608501434326]"
1602.0,2010-03-01T00:00:00.000000000,"[6.0440521240234375, 6.769701957702637, 6.487504959106445, 5.943267345428467]","[4.8504638671875, 4.862974166870117, 4.8022308349609375, 4.732850074768066]"
1602.0,2010-06-01T00:00:00.000000000,"[6.769701957702637, 6.487504959106445, 5.943267345428467, 6.225464344024658]","[5.30966329574585, 5.615496635437012, 5.070967197418213, 5.346879482269287]"
1602.0,2010-09-01T00:00:00.000000000,"[6.487504959106445, 5.943267345428467, 6.225464344024658, 7.051899433135986]","[5.701057434082031, 5.76223611831665, 5.628066539764404, 5.589424133300781]"
1602.0,2010-12-01T00:00:00.000000000,"[5.943267345428467, 6.225464344024658, 7.051899433135986, 6.427034378051758]","[5.907883167266846, 6.019693374633789, 5.84464168548584, 5.963291168212891]"
1602.0,2011-03-01T00:00:00.000000000,"[6.225464344024658, 7.051899433135986, 6.427034378051758, 6.386720657348633]","[5.960393905639648, 6.103279113769531, 5.785658836364746, 5.600944995880127]"
1602.0,2011-06-01T00:00:00.000000000,"[7.051899433135986, 6.427034378051758, 6.386720657348633, 7.455038547515869]","[5.970355033874512, 6.250749588012695, 5.737941265106201, 5.7415900230407715]"
1602.0,2011-09-01T00:00:00.000000000,"[6.427034378051758, 6.386720657348633, 7.455038547515869, 7.616293907165527]","[6.408415794372559, 6.421195983886719, 6.445615768432617, 6.630489349365234]"
1602.0,2011-12-01T00:00:00.000000000,"[6.386720657348633, 7.455038547515869, 7.616293907165527, 7.858177185058594]","[6.254345893859863, 6.590680122375488, 6.137812614440918, 6.212903022766113]"
1602.0,2012-03-01T00:00:00.000000000,"[7.455038547515869, 7.616293907165527, 7.858177185058594, 6.729388236999512]","[6.852400779724121, 7.164431571960449, 6.627547264099121, 6.63233757019043]"
1602.0,2012-06-01T00:00:00.000000000,"[7.616293907165527, 7.858177185058594, 6.729388236999512, 6.507661819458008]","[7.157228469848633, 7.587090492248535, 6.864849090576172, 7.1156134605407715]"
1602.0,2012-09-01T00:00:00.000000000,"[7.858177185058594, 6.729388236999512, 6.507661819458008, 7.8783345222473145]","[7.15037202835083, 7.12018346786499, 7.213266372680664, 7.321383953094482]"
1602.0,2012-12-01T00:00:00.000000000,"[6.729388236999512, 6.507661819458008, 7.8783345222473145, 8.462885856628418]","[7.699512481689453, 7.655605316162109, 7.75040340423584, 7.565823078155518]"
1602.0,2013-03-01T00:00:00.000000000,"[6.507661819458008, 7.8783345222473145, 8.462885856628418, 7.8380208015441895]","[7.053782939910889, 7.146487236022949, 6.9759087562561035, 7.075590133666992]"
1690.0,2006-06-01T00:00:00.000000000,"[-0.30538687109947205, -0.23483756184577942, 0.591597318649292, 0.22373300790786743]","[-0.09762775897979736, -0.15421167016029358, -0.06552404165267944, -0.1275911033153534]"
1690.0,2006-09-01T00:00:00.000000000,"[-0.23483756184577942, 0.591597318649292, 0.22373300790786743, -0.0181503314524889]","[-0.18250471353530884, -0.11916506290435791, -0.2059592306613922, -0.21028321981430054]"
1690.0,2006-12-01T00:00:00.000000000,"[0.591597318649292, 0.22373300790786743, -0.0181503314524889, 0.03728128597140312]","[-0.18059393763542175, -0.14139974117279053, -0.19802826642990112, -0.21051546931266785]"
1690.0,2007-03-01T00:00:00.000000000,"[0.22373300790786743, -0.0181503314524889, 0.03728128597140312, 0.7024605870246887]","[0.15382152795791626, 0.1504475474357605, 0.14626425504684448, 0.15188366174697876]"
1690.0,2007-06-01T00:00:00.000000000,"[-0.0181503314524889, 0.03728128597140312, 0.7024605870246887, 0.007045830134302378]","[0.15931245684623718, 0.07333412766456604, 0.20562520623207092, 0.11713173985481262]"
1690.0,2007-09-01T00:00:00.000000000,"[0.03728128597140312, 0.7024605870246887, 0.007045830134302378, -0.23483756184577942]","[0.06743624806404114, 0.16872861981391907, 0.02261844277381897, 0.024488866329193115]"
1690.0,2007-12-01T00:00:00.000000000,"[0.7024605870246887, 0.007045830134302378, -0.23483756184577942, -0.10885663330554962]","[0.061534732580184937, 0.12710896134376526, 0.025023818016052246, 0.011446177959442139]"
1690.0,2008-03-01T00:00:00.000000000,"[0.007045830134302378, -0.23483756184577942, -0.10885663330554962, 0.7427744269371033]","[0.3293185234069824, 0.3419114351272583, 0.31737595796585083, 0.32331758737564087]"
1690.0,2008-06-01T00:00:00.000000000,"[-0.23483756184577942, -0.10885663330554962, 0.7427744269371033, 0.10783053934574127]","[0.17500907182693481, 0.08556550741195679, 0.2416701316833496, 0.12811684608459473]"
1690.0,2008-09-01T00:00:00.000000000,"[-0.10885663330554962, 0.7427744269371033, 0.10783053934574127, -0.10885663330554962]","[0.01780596375465393, 0.16039517521858215, -0.02937832474708557, -0.009918123483657837]"
1690.0,2008-12-01T00:00:00.000000000,"[0.7427744269371033, 0.10783053934574127, -0.10885663330554962, 0.09271284192800522]","[-0.002060800790786743, 0.043754249811172485, -0.009612172842025757, -0.0236358642578125]"
1690.0,2009-03-01T00:00:00.000000000,"[0.10783053934574127, -0.10885663330554962, 0.09271284192800522, 1.0098540782928467]","[0.3503173887729645, 0.32725492119789124, 0.3718145787715912, 0.38310208916664124]"
1690.0,2009-06-01T00:00:00.000000000,"[-0.10885663330554962, 0.09271284192800522, 1.0098540782928467, 0.42530253529548645]","[0.26085206866264343, 0.17035266757011414, 0.3392229378223419, 0.22880542278289795]"
1690.0,2009-09-01T00:00:00.000000000,"[0.09271284192800522, 1.0098540782928467, 0.42530253529548645, 0.22877223789691925]","[0.1313028335571289, 0.28252944350242615, 0.08388611674308777, 0.1124424934387207]"
1690.0,2009-12-01T00:00:00.000000000,"[1.0098540782928467, 0.42530253529548645, 0.22877223789691925, 0.5160088539123535]","[0.2279532253742218, 0.352376252412796, 0.17376640439033508, 0.21338516473770142]"
1690.0,2010-03-01T00:00:00.000000000,"[0.42530253529548645, 0.22877223789691925, 0.5160088539123535, 1.155991792678833]","[0.6210652589797974, 0.6413509845733643, 0.622668981552124, 0.6853920221328735]"
1690.0,2010-06-01T00:00:00.000000000,"[0.22877223789691925, 0.5160088539123535, 1.155991792678833, 0.2892431318759918]","[0.3937717080116272, 0.3068574070930481, 0.46026188135147095, 0.3568384051322937]"
1690.0,2010-09-01T00:00:00.000000000,"[0.5160088539123535, 1.155991792678833, 0.2892431318759918, 0.14814451336860657]","[0.31991323828697205, 0.5064207315444946, 0.2333374321460724, 0.3108363449573517]"
1690.0,2010-12-01T00:00:00.000000000,"[1.155991792678833, 0.2892431318759918, 0.14814451336860657, 0.5764796137809753]","[0.49156278371810913, 0.5951113700866699, 0.43606507778167725, 0.4606829881668091]"
1690.0,2011-03-01T00:00:00.000000000,"[0.2892431318759918, 0.14814451336860657, 0.5764796137809753, 1.564170002937317]","[0.7084475755691528, 0.7341079711914062, 0.7100042700767517, 0.7639370560646057]"
1690.0,2011-06-01T00:00:00.000000000,"[0.14814451336860657, 0.5764796137809753, 1.564170002937317, 0.3345962464809418]","[0.5530512928962708, 0.4748440086841583, 0.6306522488594055, 0.5408759117126465]"
1690.0,2011-09-01T00:00:00.000000000,"[0.5764796137809753, 1.564170002937317, 0.3345962464809418, 0.34971392154693604]","[0.4270438253879547, 0.7076647877693176, 0.3126662075519562, 0.4440644383430481]"
1690.0,2011-12-01T00:00:00.000000000,"[1.564170002937317, 0.3345962464809418, 0.34971392154693604, 0.5210480690002441]","[0.5233324766159058, 0.5542504191398621, 0.5007153153419495, 0.5197684168815613]"
1690.0,2012-03-01T00:00:00.000000000,"[0.3345962464809418, 0.34971392154693604, 0.5210480690002441, 2.435957908630371]","[0.8081156015396118, 0.7788183093070984, 0.8385888338088989, 0.8690322637557983]"
1690.0,2012-06-01T00:00:00.000000000,"[0.34971392154693604, 0.5210480690002441, 2.435957908630371, 1.8715635538101196]","[0.6149259805679321, 0.5185368061065674, 0.7010912895202637, 0.5640000104904175]"
1690.0,2012-09-01T00:00:00.000000000,"[0.5210480690002441, 2.435957908630371, 1.8715635538101196, 1.6699939966201782]","[0.6546056270599365, 0.9110468626022339, 0.5079452991485596, 0.6102333068847656]"
1690.0,2012-12-01T00:00:00.000000000,"[2.435957908630371, 1.8715635538101196, 1.6699939966201782, 1.5490524768829346]","[0.6202059984207153, 0.7120198011398315, 0.5455079078674316, 0.6088739037513733]"
1690.0,2013-03-01T00:00:00.000000000,"[1.8715635538101196, 1.6699939966201782, 1.5490524768829346, 3.2825498580932617]","[1.3746144771575928, 1.3270891904830933, 1.3981883525848389, 1.46519136428833]"
2136.0,2006-06-01T00:00:00.000000000,"[0.8838731646537781, 0.843559205532074, 0.48073408007621765, 1.1055995225906372]","[0.5269426703453064, 0.5566786527633667, 0.46471577882766724, 0.5509195327758789]"
2136.0,2006-09-01T00:00:00.000000000,"[0.843559205532074, 0.48073408007621765, 1.1055995225906372, 1.1459133625030518]","[0.5942925214767456, 0.45926156640052795, 0.532459020614624, 0.7242616415023804]"
2136.0,2006-12-01T00:00:00.000000000,"[0.48073408007621765, 1.1055995225906372, 1.1459133625030518, 1.1459133625030518]","[0.4862777590751648, 0.5249357223510742, 0.6788756847381592, 0.7731305956840515]"
2136.0,2007-03-01T00:00:00.000000000,"[1.1055995225906372, 1.1459133625030518, 1.1459133625030518, 0.843559205532074]","[0.5132893323898315, 0.6543191075325012, 0.6942402124404907, 0.5237257480621338]"
2136.0,2007-06-01T00:00:00.000000000,"[1.1459133625030518, 1.1459133625030518, 0.843559205532074, 1.1862272024154663]","[0.7655084133148193, 0.8389676809310913, 0.6349344253540039, 0.83744215965271]"
2136.0,2007-09-01T00:00:00.000000000,"[1.1459133625030518, 0.843559205532074, 1.1862272024154663, 0.9443439245223999]","[0.8596701622009277, 0.670073390007019, 0.7910306453704834, 1.0697747468948364]"
2136.0,2007-12-01T00:00:00.000000000,"[0.843559205532074, 1.1862272024154663, 0.9443439245223999, 1.0854425430297852]","[0.6784898042678833, 0.8859170079231262, 1.033318042755127, 1.1253371238708496]"
2136.0,2008-03-01T00:00:00.000000000,"[1.1862272024154663, 0.9443439245223999, 1.0854425430297852, 0.7830883860588074]","[0.7605865001678467, 1.061454176902771, 1.0413358211517334, 0.842930018901825]"
2136.0,2008-06-01T00:00:00.000000000,"[0.9443439245223999, 1.0854425430297852, 0.7830883860588074, 0.964500904083252]","[0.9428459405899048, 1.1099724769592285, 0.8256242871284485, 1.1757307052612305]"
2136.0,2008-09-01T00:00:00.000000000,"[1.0854425430297852, 0.7830883860588074, 0.964500904083252, 0.9846578240394592]","[0.9290385246276855, 0.8101202845573425, 0.972826361656189, 1.2210582494735718]"
2136.0,2008-12-01T00:00:00.000000000,"[0.7830883860588074, 0.964500904083252, 0.9846578240394592, 1.024971842765808]","[0.8028125762939453, 1.1640563011169434, 1.2128987312316895, 1.2638851404190063]"
2136.0,2009-03-01T00:00:00.000000000,"[0.964500904083252, 0.9846578240394592, 1.024971842765808, 0.7830883860588074]","[0.9951317310333252, 1.2388899326324463, 1.1848721504211426, 0.8968956470489502]"
2136.0,2009-06-01T00:00:00.000000000,"[0.9846578240394592, 1.024971842765808, 0.7830883860588074, 1.4079537391662598]","[1.0691680908203125, 1.2223966121673584, 0.8329566717147827, 1.23464834690094]"
2136.0,2009-09-01T00:00:00.000000000,"[1.024971842765808, 0.7830883860588074, 1.4079537391662598, 1.468424677848816]","[1.0979962348937988, 0.8660075664520264, 1.0487157106399536, 1.2709426879882812]"
2136.0,2009-12-01T00:00:00.000000000,"[0.7830883860588074, 1.4079537391662598, 1.468424677848816, 1.50873863697052]","[0.914348304271698, 1.2585182189941406, 1.2618664503097534, 1.2982761859893799]"
2136.0,2010-03-01T00:00:00.000000000,"[1.4079537391662598, 1.468424677848816, 1.50873863697052, 1.3071690797805786]","[1.0126417875289917, 0.9690959453582764, 1.043934941291809, 0.9943873286247253]"
2136.0,2010-06-01T00:00:00.000000000,"[1.468424677848816, 1.50873863697052, 1.3071690797805786, 1.468424677848816]","[1.3300981521606445, 1.389113187789917, 1.287145733833313, 1.3688011169433594]"
2136.0,2010-09-01T00:00:00.000000000,"[1.50873863697052, 1.3071690797805786, 1.468424677848816, 1.5288954973220825]","[1.3084778785705566, 1.2324621677398682, 1.3427777290344238, 1.3006186485290527]"
2136.0,2010-12-01T00:00:00.000000000,"[1.3071690797805786, 1.468424677848816, 1.5288954973220825, 1.569209337234497]","[1.2745342254638672, 1.2599921226501465, 1.27593994140625, 1.267386555671692]"
2136.0,2011-03-01T00:00:00.000000000,"[1.468424677848816, 1.5288954973220825, 1.569209337234497, 1.3273259401321411]","[1.3832000494003296, 1.4108422994613647, 1.3615885972976685, 1.3558611869812012]"
2136.0,2011-06-01T00:00:00.000000000,"[1.5288954973220825, 1.569209337234497, 1.3273259401321411, 1.5893663167953491]","[1.373241662979126, 1.4884463548660278, 1.31440269947052, 1.4311329126358032]"
2136.0,2011-09-01T00:00:00.000000000,"[1.569209337234497, 1.3273259401321411, 1.5893663167953491, 1.4281105995178223]","[1.3653652667999268, 1.3214759826660156, 1.399204969406128, 1.3466006517410278]"
2136.0,2011-12-01T00:00:00.000000000,"[1.3273259401321411, 1.5893663167953491, 1.4281105995178223, 1.569209337234497]","[1.4590439796447754, 1.478560209274292, 1.4796464443206787, 1.521978497505188]"
