GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
8762.0,2012-09-01T00:00:00.000000000,"[2.885607957839966, 2.9076099395751953, 2.071528673171997, 1.7855008840560913]","[1.8502757549285889, 2.003278970718384, 1.7527830600738525, 1.6481250524520874]"
8762.0,2012-12-01T00:00:00.000000000,"[2.9076099395751953, 2.071528673171997, 1.7855008840560913, 2.8416035175323486]","[2.8517181873321533, 1.8809274435043335, 1.9130330085754395, 2.208589553833008]"
8762.0,2013-03-01T00:00:00.000000000,"[2.071528673171997, 1.7855008840560913, 2.8416035175323486, 2.9516141414642334]","[1.924086570739746, 1.79853355884552, 2.076511859893799, 2.6276469230651855]"
9248.0,2006-06-01T00:00:00.000000000,"[0.5643821358680725, 0.553381085395813, 0.3223586082458496, 0.6193875670433044]","[0.5423010587692261, 0.2447236180305481, 0.2600170373916626, 0.5244182348251343]"
9248.0,2006-09-01T00:00:00.000000000,"[0.553381085395813, 0.3223586082458496, 0.6193875670433044, 0.7624014616012573]","[0.4210779070854187, 0.2957773804664612, 0.43439769744873047, 0.6397504806518555]"
9248.0,2006-12-01T00:00:00.000000000,"[0.3223586082458496, 0.6193875670433044, 0.7624014616012573, 0.6853939294815063]","[0.3528890609741211, 0.5058552622795105, 0.4715122580528259, 0.39677369594573975]"
9248.0,2007-03-01T00:00:00.000000000,"[0.6193875670433044, 0.7624014616012573, 0.6853939294815063, 0.4653724431991577]","[0.5665027499198914, 0.4379911720752716, 0.313317209482193, 0.32352352142333984]"
9248.0,2007-06-01T00:00:00.000000000,"[0.7624014616012573, 0.6853939294815063, 0.4653724431991577, 0.7514004111289978]","[0.6568929553031921, 0.4062952995300293, 0.4110031723976135, 0.6455462574958801]"
9248.0,2007-09-01T00:00:00.000000000,"[0.6853939294815063, 0.4653724431991577, 0.7514004111289978, 0.9054153561592102]","[0.5556009411811829, 0.4579404592514038, 0.6155388355255127, 0.8037840127944946]"
9248.0,2007-12-01T00:00:00.000000000,"[0.4653724431991577, 0.7514004111289978, 0.9054153561592102, 0.8614109754562378]","[0.5077139139175415, 0.67477947473526, 0.6423808336257935, 0.595207691192627]"
9248.0,2008-03-01T00:00:00.000000000,"[0.7514004111289978, 0.9054153561592102, 0.8614109754562378, 0.6633917689323425]","[0.668677031993866, 0.6112315058708191, 0.47594642639160156, 0.4675554931163788]"
9248.0,2008-06-01T00:00:00.000000000,"[0.9054153561592102, 0.8614109754562378, 0.6633917689323425, 0.9934238195419312]","[0.774770200252533, 0.5760348439216614, 0.545263409614563, 0.6915282011032104]"
9248.0,2008-09-01T00:00:00.000000000,"[0.8614109754562378, 0.6633917689323425, 0.9934238195419312, 1.103434681892395]","[0.6907967925071716, 0.6127411723136902, 0.7554622888565063, 0.9140576720237732]"
9248.0,2008-12-01T00:00:00.000000000,"[0.6633917689323425, 0.9934238195419312, 1.103434681892395, 1.103434681892395]","[0.6756927967071533, 0.8263872861862183, 0.8030716180801392, 0.7919343709945679]"
