GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
1161.0,2011-03-01T00:00:00.000000000,"[-0.5687280893325806, -0.5247237682342529, -0.30470237135887146, 0.003327556187286973]","[-0.5979070067405701, -0.5910489559173584, -0.578030526638031, -0.5432243347167969]"
1161.0,2011-06-01T00:00:00.000000000,"[-0.5247237682342529, -0.30470237135887146, 0.003327556187286973, -0.30470237135887146]","[-0.5918041467666626, -0.5939022302627563, -0.5848745703697205, -0.588275671005249]"
1161.0,2011-09-01T00:00:00.000000000,"[-0.30470237135887146, 0.003327556187286973, -0.30470237135887146, -0.30470237135887146]","[-0.5866484642028809, -0.5892073512077332, -0.5766077041625977, -0.5882118344306946]"
1161.0,2011-12-01T00:00:00.000000000,"[0.003327556187286973, -0.30470237135887146, -0.30470237135887146, 0.20134682953357697]","[-0.5490396618843079, -0.5345731973648071, -0.4960799217224121, -0.45496758818626404]"
1161.0,2012-03-01T00:00:00.000000000,"[-0.30470237135887146, -0.30470237135887146, 0.20134682953357697, 0.44337034225463867]","[-0.46866869926452637, -0.40641194581985474, -0.4012313783168793, -0.35351717472076416]"
1161.0,2012-06-01T00:00:00.000000000,"[-0.30470237135887146, 0.20134682953357697, 0.44337034225463867, 0.44337034225463867]","[-0.46978461742401123, -0.387005478143692, -0.4730537533760071, -0.5698062181472778]"
1161.0,2012-09-01T00:00:00.000000000,"[0.20134682953357697, 0.44337034225463867, 0.44337034225463867, 0.6853939294815063]","[-0.4354764521121979, -0.3335323631763458, -0.44712477922439575, -0.5326117277145386]"
1161.0,2012-12-01T00:00:00.000000000,"[0.44337034225463867, 0.44337034225463867, 0.6853939294815063, 0.9054153561592102]","[0.059891700744628906, -0.21183964610099792, -0.20096153020858765, -0.13487085700035095]"
1161.0,2013-03-01T00:00:00.000000000,"[0.44337034225463867, 0.6853939294815063, 0.9054153561592102, 1.323456048965454]","[-0.014688551425933838, -0.0841602087020874, -0.11988911032676697, 0.02360910177230835]"
1300.0,2006-06-01T00:00:00.000000000,"[2.335554361343384, 2.533573627471924, 2.4455649852752686, 2.4015607833862305]","[2.116745710372925, 2.1505000591278076, 2.1713013648986816, 2.0441441535949707]"
1300.0,2006-09-01T00:00:00.000000000,"[2.533573627471924, 2.4455649852752686, 2.4015607833862305, 2.621582269668579]","[2.417494058609009, 2.42435359954834, 2.1499361991882324, 2.3102591037750244]"
1300.0,2006-12-01T00:00:00.000000000,"[2.4455649852752686, 2.4015607833862305, 2.621582269668579, 2.819601535797119]","[2.530156373977661, 2.138855218887329, 2.272754669189453, 2.395843982696533]"
1300.0,2007-03-01T00:00:00.000000000,"[2.4015607833862305, 2.621582269668579, 2.819601535797119, 2.775597333908081]","[1.958686351776123, 2.190492630004883, 2.1902947425842285, 2.246039390563965]"
1300.0,2007-06-01T00:00:00.000000000,"[2.621582269668579, 2.819601535797119, 2.775597333908081, 2.665586471557617]","[2.3939642906188965, 2.418163299560547, 2.377979278564453, 2.2004482746124268]"
1300.0,2007-09-01T00:00:00.000000000,"[2.819601535797119, 2.775597333908081, 2.665586471557617, 2.9516141414642334]","[2.730797290802002, 2.6591382026672363, 2.395631790161133, 2.5235977172851562]"
1300.0,2007-12-01T00:00:00.000000000,"[2.775597333908081, 2.665586471557617, 2.9516141414642334, 2.819601535797119]","[2.806446075439453, 2.3732059001922607, 2.5078563690185547, 2.6192879676818848]"
1300.0,2008-03-01T00:00:00.000000000,"[2.665586471557617, 2.9516141414642334, 2.819601535797119, 3.127631425857544]","[2.2247025966644287, 2.5066919326782227, 2.429199695587158, 2.4243998527526855]"
1300.0,2008-06-01T00:00:00.000000000,"[2.9516141414642334, 2.819601535797119, 3.127631425857544, 2.9516141414642334]","[2.6161880493164062, 2.659611225128174, 2.595186471939087, 2.3173766136169434]"
1300.0,2008-09-01T00:00:00.000000000,"[2.819601535797119, 3.127631425857544, 2.9516141414642334, 3.259644031524658]","[2.993929862976074, 2.958549976348877, 2.64129638671875, 2.6870906352996826]"
1300.0,2008-12-01T00:00:00.000000000,"[3.127631425857544, 2.9516141414642334, 3.259644031524658, 3.1496336460113525]","[2.9435620307922363, 2.4902632236480713, 2.656994581222534, 2.6535415649414062]"
1300.0,2009-03-01T00:00:00.000000000,"[2.9516141414642334, 3.259644031524658, 3.1496336460113525, 3.369654893875122]","[2.565849781036377, 2.8595361709594727, 2.7784171104431152, 2.684948444366455]"
1300.0,2009-06-01T00:00:00.000000000,"[3.259644031524658, 3.1496336460113525, 3.369654893875122, 3.5896763801574707]","[2.908217430114746, 2.9001173973083496, 3.00018048286438, 2.6042346954345703]"
1300.0,2009-09-01T00:00:00.000000000,"[3.1496336460113525, 3.369654893875122, 3.5896763801574707, 3.8096976280212402]","[3.20220685005188, 3.3734450340270996, 2.978455066680908, 2.995145797729492]"
1300.0,2009-12-01T00:00:00.000000000,"[3.369654893875122, 3.5896763801574707, 3.8096976280212402, 3.765693426132202]","[3.2387237548828125, 2.807149648666382, 2.967827796936035, 2.965606927871704]"
1300.0,2010-03-01T00:00:00.000000000,"[3.5896763801574707, 3.8096976280212402, 3.765693426132202, 3.5016677379608154]","[2.9363746643066406, 3.2772397994995117, 3.147800922393799, 3.038299083709717]"
1300.0,2010-06-01T00:00:00.000000000,"[3.8096976280212402, 3.765693426132202, 3.5016677379608154, 3.523669719696045]","[3.3889613151550293, 3.5119214057922363, 3.4370179176330566, 3.0598227977752686]"
1300.0,2010-09-01T00:00:00.000000000,"[3.765693426132202, 3.5016677379608154, 3.523669719696045, 3.919708251953125]","[3.586754322052002, 3.779083251953125, 3.411773204803467, 3.414149761199951]"
1300.0,2010-12-01T00:00:00.000000000,"[3.5016677379608154, 3.523669719696045, 3.919708251953125, 3.875704050064087]","[3.6676602363586426, 3.4149138927459717, 3.51961612701416, 3.3996686935424805]"
1300.0,2011-03-01T00:00:00.000000000,"[3.523669719696045, 3.919708251953125, 3.875704050064087, 3.831699848175049]","[3.3019399642944336, 3.5744469165802, 3.4734644889831543, 3.227431297302246]"
1300.0,2011-06-01T00:00:00.000000000,"[3.919708251953125, 3.875704050064087, 3.831699848175049, 4.161732196807861]","[3.559088706970215, 3.652754783630371, 3.565049648284912, 3.293278217315674]"
1300.0,2011-09-01T00:00:00.000000000,"[3.875704050064087, 3.831699848175049, 4.161732196807861, 2.071528673171997]","[3.7320668697357178, 3.799241065979004, 3.662959575653076, 3.671100616455078]"
1300.0,2011-12-01T00:00:00.000000000,"[3.831699848175049, 4.161732196807861, 2.071528673171997, 2.7315926551818848]","[3.692995548248291, 3.712705135345459, 3.7895123958587646, 3.7508349418640137]"
1300.0,2012-03-01T00:00:00.000000000,"[4.161732196807861, 2.071528673171997, 2.7315926551818848, 3.8537018299102783]","[3.6133313179016113, 3.970240354537964, 3.840566635131836, 3.6587886810302734]"
1300.0,2012-06-01T00:00:00.000000000,"[2.071528673171997, 2.7315926551818848, 3.8537018299102783, 3.523669719696045]","[4.193177223205566, 4.215535640716553, 3.9746224880218506, 3.9444823265075684]"
1300.0,2012-09-01T00:00:00.000000000,"[2.7315926551818848, 3.8537018299102783, 3.523669719696045, 3.7436912059783936]","[3.226289749145508, 3.1171817779541016, 3.3159704208374023, 3.2320797443389893]"
1300.0,2012-12-01T00:00:00.000000000,"[3.8537018299102783, 3.523669719696045, 3.7436912059783936, 3.7436912059783936]","[3.165952205657959, 3.26945161819458, 3.405122756958008, 3.4560842514038086]"
1300.0,2013-03-01T00:00:00.000000000,"[3.523669719696045, 3.7436912059783936, 3.7436912059783936, 3.8977060317993164]","[3.915701389312744, 3.626986503601074, 3.9052302837371826, 4.037393569946289]"
1440.0,2006-06-01T00:00:00.000000000,"[1.0594303607940674, 1.5214751958847046, 0.35536178946495056, 2.115532875061035]","[1.193731427192688, 1.9269037246704102, 1.1267731189727783, 1.6397420167922974]"
1440.0,2006-09-01T00:00:00.000000000,"[1.5214751958847046, 0.35536178946495056, 2.115532875061035, 1.2354472875595093]","[1.7017652988433838, 0.8931614756584167, 1.0222012996673584, 1.1349759101867676]"
1440.0,2006-12-01T00:00:00.000000000,"[0.35536178946495056, 2.115532875061035, 1.2354472875595093, 1.6314857006072998]","[0.8813047409057617, 1.1083956956863403, 1.1251035928726196, 1.6981616020202637]"
1440.0,2007-03-01T00:00:00.000000000,"[2.115532875061035, 1.2354472875595093, 1.6314857006072998, 0.35536178946495056]","[0.778847336769104, 0.8688976168632507, 1.119318962097168, 0.8274431228637695]"
1440.0,2007-06-01T00:00:00.000000000,"[1.2354472875595093, 1.6314857006072998, 0.35536178946495056, 1.5434772968292236]","[1.2957022190093994, 2.2214651107788086, 1.1947137117385864, 1.8184294700622559]"
1440.0,2007-09-01T00:00:00.000000000,"[1.6314857006072998, 0.35536178946495056, 1.5434772968292236, 1.3894624710083008]","[1.8852075338363647, 0.8905760049819946, 1.0325438976287842, 1.2063508033752441]"
1440.0,2007-12-01T00:00:00.000000000,"[0.35536178946495056, 1.5434772968292236, 1.3894624710083008, 2.1595370769500732]","[0.9022583961486816, 1.1362648010253906, 1.1835764646530151, 1.8193516731262207]"
1440.0,2008-03-01T00:00:00.000000000,"[1.5434772968292236, 1.3894624710083008, 2.1595370769500732, 0.7734025120735168]","[0.6686326861381531, 0.8617324829101562, 1.4128540754318237, 0.7787367701530457]"
1440.0,2008-06-01T00:00:00.000000000,"[1.3894624710083008, 2.1595370769500732, 0.7734025120735168, 1.4114645719528198]","[1.1688470840454102, 1.7641234397888184, 1.1313016414642334, 1.566833257675171]"
1440.0,2008-09-01T00:00:00.000000000,"[2.1595370769500732, 0.7734025120735168, 1.4114645719528198, 0.9494196176528931]","[1.6441651582717896, 0.9461672902107239, 1.0418859720230103, 1.1867398023605347]"
1440.0,2008-12-01T00:00:00.000000000,"[0.7734025120735168, 1.4114645719528198, 0.9494196176528931, 1.7194944620132446]","[1.0831737518310547, 1.3692840337753296, 1.3623170852661133, 2.0567967891693115]"
1440.0,2009-03-01T00:00:00.000000000,"[1.4114645719528198, 0.9494196176528931, 1.7194944620132446, 1.1694409847259521]","[1.0043110847473145, 1.058474063873291, 1.4391541481018066, 1.0092538595199585]"
1440.0,2009-06-01T00:00:00.000000000,"[0.9494196176528931, 1.7194944620132446, 1.1694409847259521, 1.4114645719528198]","[1.2852181196212769, 2.09030818939209, 1.1420091390609741, 1.5832008123397827]"
1440.0,2009-09-01T00:00:00.000000000,"[1.7194944620132446, 1.1694409847259521, 1.4114645719528198, 1.5214751958847046]","[1.764817237854004, 0.8833014965057373, 1.0074681043624878, 1.187860369682312]"
1440.0,2009-12-01T00:00:00.000000000,"[1.1694409847259521, 1.4114645719528198, 1.5214751958847046, 2.071528673171997]","[0.893896222114563, 1.0811126232147217, 1.2331210374832153, 1.9148083925247192]"
1440.0,2010-03-01T00:00:00.000000000,"[1.4114645719528198, 1.5214751958847046, 2.071528673171997, 0.8834132552146912]","[1.1170923709869385, 1.1584033966064453, 1.5768742561340332, 1.0814813375473022]"
1440.0,2010-06-01T00:00:00.000000000,"[1.5214751958847046, 2.071528673171997, 0.8834132552146912, 1.9175138473510742]","[1.356987476348877, 2.172558307647705, 1.1988253593444824, 1.6230823993682861]"
1440.0,2010-09-01T00:00:00.000000000,"[2.071528673171997, 0.8834132552146912, 1.9175138473510742, 1.499472975730896]","[1.90263032913208, 1.0355143547058105, 1.1744673252105713, 1.33636474609375]"
1440.0,2010-12-01T00:00:00.000000000,"[0.8834132552146912, 1.9175138473510742, 1.499472975730896, 2.5115716457366943]","[0.9623985290527344, 1.1320137977600098, 1.2737785577774048, 1.8949029445648193]"
1440.0,2011-03-01T00:00:00.000000000,"[1.9175138473510742, 1.499472975730896, 2.5115716457366943, 0.6193875670433044]","[1.156248688697815, 1.2292606830596924, 1.7857143878936768, 1.141277551651001]"
1440.0,2011-06-01T00:00:00.000000000,"[1.499472975730896, 2.5115716457366943, 0.6193875670433044, 1.5434772968292236]","[1.5127582550048828, 2.369959831237793, 1.3656435012817383, 1.8330695629119873]"
1440.0,2011-09-01T00:00:00.000000000,"[2.5115716457366943, 0.6193875670433044, 1.5434772968292236, 1.6754902601242065]","[2.0501279830932617, 1.117517352104187, 1.249746561050415, 1.4277362823486328]"
1440.0,2011-12-01T00:00:00.000000000,"[0.6193875670433044, 1.5434772968292236, 1.6754902601242065, 2.533573627471924]","[1.1744308471679688, 1.4870473146438599, 1.4792811870574951, 2.229093074798584]"
1440.0,2012-03-01T00:00:00.000000000,"[1.5434772968292236, 1.6754902601242065, 2.533573627471924, 1.2134451866149902]","[1.0741795301437378, 1.2643877267837524, 1.8826904296875, 1.0951435565948486]"
1440.0,2012-06-01T00:00:00.000000000,"[1.6754902601242065, 2.533573627471924, 1.2134451866149902, 1.8295050859451294]","[1.5263166427612305, 2.3973023891448975, 1.3680869340896606, 1.848900318145752]"
1440.0,2012-09-01T00:00:00.000000000,"[2.533573627471924, 1.2134451866149902, 1.8295050859451294, 1.8955113887786865]","[2.2848410606384277, 1.1618677377700806, 1.336183786392212, 1.6092567443847656]"
1440.0,2012-12-01T00:00:00.000000000,"[1.2134451866149902, 1.8295050859451294, 1.8955113887786865, 2.4455649852752686]","[1.2882859706878662, 1.6519078016281128, 1.6434956789016724, 2.525728702545166]"
1440.0,2013-03-01T00:00:00.000000000,"[1.8295050859451294, 1.8955113887786865, 2.4455649852752686, 1.455468773841858]","[1.314379096031189, 1.511391043663025, 2.238071918487549, 1.2641977071762085]"
1447.0,2006-06-01T00:00:00.000000000,"[2.335554361343384, 2.379558563232422, 1.9835201501846313, 2.5555758476257324]","[2.121938705444336, 2.0222156047821045, 1.7169585227966309, 1.6130872964859009]"
1447.0,2006-09-01T00:00:00.000000000,"[2.379558563232422, 1.9835201501846313, 2.5555758476257324, 2.42356276512146]","[2.193567991256714, 1.9155802726745605, 1.9556550979614258, 1.872417688369751]"
1447.0,2006-12-01T00:00:00.000000000,"[1.9835201501846313, 2.5555758476257324, 2.42356276512146, 2.027524471282959]","[1.8585987091064453, 2.150733232498169, 1.896477222442627, 1.7272617816925049]"
1447.0,2007-03-01T00:00:00.000000000,"[2.5555758476257324, 2.42356276512146, 2.027524471282959, 2.0055222511291504]","[1.9042227268218994, 2.0479555130004883, 1.969537615776062, 1.5802181959152222]"
1447.0,2007-06-01T00:00:00.000000000,"[2.42356276512146, 2.027524471282959, 2.0055222511291504, 2.4455649852752686]","[2.3066184520721436, 2.428561210632324, 1.9985361099243164, 1.8578486442565918]"
1447.0,2007-09-01T00:00:00.000000000,"[2.027524471282959, 2.0055222511291504, 2.4455649852752686, 3.919708251953125]","[2.3474130630493164, 2.024397850036621, 2.162973403930664, 1.9654102325439453]"
1447.0,2007-12-01T00:00:00.000000000,"[2.0055222511291504, 2.4455649852752686, 3.919708251953125, 1.9395159482955933]","[1.9641902446746826, 2.179609537124634, 1.956331729888916, 1.7173807621002197]"
1447.0,2008-03-01T00:00:00.000000000,"[2.4455649852752686, 3.919708251953125, 1.9395159482955933, 1.2354472875595093]","[2.028242349624634, 1.984222412109375, 2.173002243041992, 1.7822363376617432]"
1447.0,2008-06-01T00:00:00.000000000,"[3.919708251953125, 1.9395159482955933, 1.2354472875595093, 2.2475459575653076]","[2.245375394821167, 2.4033608436584473, 2.1715192794799805, 2.0119335651397705]"
1447.0,2008-09-01T00:00:00.000000000,"[1.9395159482955933, 1.2354472875595093, 2.2475459575653076, 2.533573627471924]","[3.130368232727051, 2.6681628227233887, 3.0364809036254883, 3.15386962890625]"
1447.0,2008-12-01T00:00:00.000000000,"[1.2354472875595093, 2.2475459575653076, 2.533573627471924, 2.5995800495147705]","[2.213040590286255, 2.288680076599121, 2.372802257537842, 2.128145217895508]"
1447.0,2009-03-01T00:00:00.000000000,"[2.2475459575653076, 2.533573627471924, 2.5995800495147705, 2.775597333908081]","[2.108491897583008, 2.070570468902588, 2.223423480987549, 1.941460132598877]"
1447.0,2009-06-01T00:00:00.000000000,"[2.533573627471924, 2.5995800495147705, 2.775597333908081, 3.3916571140289307]","[2.6065049171447754, 2.241994619369507, 2.096238613128662, 2.239413261413574]"
1447.0,2009-09-01T00:00:00.000000000,"[2.5995800495147705, 2.775597333908081, 3.3916571140289307, 3.3476529121398926]","[2.3162636756896973, 2.3727047443389893, 2.557652473449707, 2.7573466300964355]"
1447.0,2009-12-01T00:00:00.000000000,"[2.775597333908081, 3.3916571140289307, 3.3476529121398926, 3.4356613159179688]","[2.4377200603485107, 2.4424049854278564, 2.635423421859741, 2.5485153198242188]"
1447.0,2010-03-01T00:00:00.000000000,"[3.3916571140289307, 3.3476529121398926, 3.4356613159179688, 3.127631425857544]","[2.502328634262085, 2.517636775970459, 2.575958013534546, 2.285715341567993]"
1447.0,2010-06-01T00:00:00.000000000,"[3.3476529121398926, 3.4356613159179688, 3.127631425857544, 3.721689224243164]","[2.57426381111145, 2.521975040435791, 2.710970878601074, 2.5948047637939453]"
1447.0,2010-09-01T00:00:00.000000000,"[3.4356613159179688, 3.127631425857544, 3.721689224243164, 3.8537018299102783]","[2.8328135013580322, 2.8568477630615234, 3.2050085067749023, 3.490959644317627]"
1447.0,2010-12-01T00:00:00.000000000,"[3.127631425857544, 3.721689224243164, 3.8537018299102783, 3.875704050064087]","[2.941465139389038, 3.2543439865112305, 3.526944637298584, 3.3605940341949463]"
1447.0,2011-03-01T00:00:00.000000000,"[3.721689224243164, 3.8537018299102783, 3.875704050064087, 3.765693426132202]","[3.283811092376709, 3.6618402004241943, 3.132408618927002, 2.9448955059051514]"
1447.0,2011-06-01T00:00:00.000000000,"[3.8537018299102783, 3.875704050064087, 3.765693426132202, 0.20134682953357697]","[4.077690124511719, 3.5427017211914062, 3.405721426010132, 3.736754894256592]"
1447.0,2011-09-01T00:00:00.000000000,"[3.875704050064087, 3.765693426132202, 0.20134682953357697, -0.06267886608839035]","[3.5789363384246826, 3.131256580352783, 3.567228317260742, 4.04826545715332]"
1447.0,2011-12-01T00:00:00.000000000,"[3.765693426132202, 0.20134682953357697, -0.06267886608839035, 2.1595370769500732]","[3.1964008808135986, 3.636234760284424, 4.170950889587402, 3.747419834136963]"
1447.0,2012-03-01T00:00:00.000000000,"[0.20134682953357697, -0.06267886608839035, 2.1595370769500732, 3.171635627746582]","[4.040259838104248, 4.116150856018066, 3.661191463470459, 3.5799245834350586]"
1447.0,2012-06-01T00:00:00.000000000,"[-0.06267886608839035, 2.1595370769500732, 3.171635627746582, 5.327845573425293]","[2.20849609375, 1.876882553100586, 1.962698221206665, 2.0924131870269775]"
1447.0,2012-09-01T00:00:00.000000000,"[2.1595370769500732, 3.171635627746582, 5.327845573425293, 5.459857940673828]","[1.3855129480361938, 1.5181797742843628, 1.6099364757537842, 1.9403358697891235]"
1447.0,2012-12-01T00:00:00.000000000,"[3.171635627746582, 5.327845573425293, 5.459857940673828, 4.2937445640563965]","[2.462678909301758, 2.3777806758880615, 2.5396175384521484, 3.172299861907959]"
1447.0,2013-03-01T00:00:00.000000000,"[5.327845573425293, 5.459857940673828, 4.2937445640563965, 4.0957255363464355]","[2.6098246574401855, 2.7994635105133057, 3.0030927658081055, 3.6976375579833984]"
1602.0,2006-06-01T00:00:00.000000000,"[4.513765811920166, 4.359751224517822, 4.051721572875977, 4.755789756774902]","[4.002346038818359, 3.6049742698669434, 3.195781707763672, 3.4908690452575684]"
1602.0,2006-09-01T00:00:00.000000000,"[4.359751224517822, 4.051721572875977, 4.755789756774902, 4.953808784484863]","[4.396275520324707, 3.3942575454711914, 3.7621986865997314, 4.35793399810791]"
1602.0,2006-12-01T00:00:00.000000000,"[4.051721572875977, 4.755789756774902, 4.953808784484863, 5.283841133117676]","[3.4046058654785156, 3.6140265464782715, 4.052275657653809, 4.105981826782227]"
1602.0,2007-03-01T00:00:00.000000000,"[4.755789756774902, 4.953808784484863, 5.283841133117676, 5.0418171882629395]","[4.038402080535889, 4.101912498474121, 3.8622488975524902, 3.643707752227783]"
1602.0,2007-06-01T00:00:00.000000000,"[4.953808784484863, 5.283841133117676, 5.0418171882629395, 5.679879665374756]","[5.075336933135986, 4.259296417236328, 3.8998045921325684, 4.390163421630859]"
1602.0,2007-09-01T00:00:00.000000000,"[5.283841133117676, 5.0418171882629395, 5.679879665374756, 5.5478668212890625]","[5.12490701675415, 3.796085834503174, 4.340789794921875, 4.885272026062012]"
1602.0,2007-12-01T00:00:00.000000000,"[5.0418171882629395, 5.679879665374756, 5.5478668212890625, 5.943905353546143]","[4.286777973175049, 4.39224910736084, 4.649777412414551, 4.944916725158691]"
1602.0,2008-03-01T00:00:00.000000000,"[5.679879665374756, 5.5478668212890625, 5.943905353546143, 5.6578779220581055]","[5.11897611618042, 4.8100810050964355, 4.646852970123291, 4.531276226043701]"
1602.0,2008-06-01T00:00:00.000000000,"[5.5478668212890625, 5.943905353546143, 5.6578779220581055, 6.229933261871338]","[5.984642028808594, 5.199044227600098, 4.78096342086792, 5.231956481933594]"
1602.0,2008-09-01T00:00:00.000000000,"[5.943905353546143, 5.6578779220581055, 6.229933261871338, 6.493958950042725]","[5.946603775024414, 4.457787036895752, 5.07141637802124, 5.557921409606934]"
1602.0,2008-12-01T00:00:00.000000000,"[5.6578779220581055, 6.229933261871338, 6.493958950042725, 6.493958950042725]","[5.082746505737305, 5.145098686218262, 5.33314323425293, 5.761754512786865]"
1602.0,2009-03-01T00:00:00.000000000,"[6.229933261871338, 6.493958950042725, 6.493958950042725, 5.6578779220581055]","[5.989339828491211, 5.553879261016846, 5.532214164733887, 5.345355987548828]"
1602.0,2009-06-01T00:00:00.000000000,"[6.493958950042725, 6.493958950042725, 5.6578779220581055, 6.934001922607422]","[6.605627536773682, 6.148892879486084, 5.622310638427734, 6.0113630294799805]"
1602.0,2009-09-01T00:00:00.000000000,"[6.493958950042725, 5.6578779220581055, 6.934001922607422, 7.726078510284424]","[6.8322553634643555, 5.290843963623047, 5.867153167724609, 6.3681182861328125]"
1602.0,2009-12-01T00:00:00.000000000,"[5.6578779220581055, 6.934001922607422, 7.726078510284424, 7.418048858642578]","[5.729007720947266, 5.910327911376953, 6.07675838470459, 6.395049571990967]"
1602.0,2010-03-01T00:00:00.000000000,"[6.934001922607422, 7.726078510284424, 7.418048858642578, 6.823991298675537]","[6.2626848220825195, 6.225815296173096, 6.166229248046875, 5.722257614135742]"
1602.0,2010-06-01T00:00:00.000000000,"[7.726078510284424, 7.418048858642578, 6.823991298675537, 7.132020950317383]","[7.172850131988525, 6.925029754638672, 6.253975868225098, 6.710783004760742]"
1602.0,2010-09-01T00:00:00.000000000,"[7.418048858642578, 6.823991298675537, 7.132020950317383, 8.034109115600586]","[7.724582672119141, 6.1079254150390625, 6.852664470672607, 7.382534027099609]"
1602.0,2010-12-01T00:00:00.000000000,"[6.823991298675537, 7.132020950317383, 8.034109115600586, 7.3520426750183105]","[6.4203410148620605, 7.008557319641113, 7.053227424621582, 7.170250415802002]"
1602.0,2011-03-01T00:00:00.000000000,"[7.132020950317383, 8.034109115600586, 7.3520426750183105, 7.308038234710693]","[7.20236873626709, 7.340392589569092, 7.026595592498779, 6.56848669052124]"
1602.0,2011-06-01T00:00:00.000000000,"[8.034109115600586, 7.3520426750183105, 7.308038234710693, 8.474151611328125]","[7.799770355224609, 7.378929615020752, 6.840328216552734, 7.092559814453125]"
1602.0,2011-09-01T00:00:00.000000000,"[7.3520426750183105, 7.308038234710693, 8.474151611328125, 8.650168418884277]","[7.99819803237915, 7.0644989013671875, 7.540864944458008, 7.854717254638672]"
1602.0,2011-12-01T00:00:00.000000000,"[7.308038234710693, 8.474151611328125, 8.650168418884277, 8.914194107055664]","[6.860225200653076, 7.487064361572266, 7.564837455749512, 7.419534683227539]"
