GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
1161.0,2010-12-01T00:00:00.000000000,"[-0.5247237682342529, -0.5687280893325806, -0.5247237682342529, -0.30470237135887146]","[-0.3850651979446411, -0.40152451395988464, -0.4039115309715271, -0.34092360734939575]"
1161.0,2011-03-01T00:00:00.000000000,"[-0.5687280893325806, -0.5247237682342529, -0.30470237135887146, 0.003327556187286973]","[-0.5318824648857117, -0.5331237316131592, -0.4918152093887329, -0.5290682315826416]"
1161.0,2011-06-01T00:00:00.000000000,"[-0.5247237682342529, -0.30470237135887146, 0.003327556187286973, -0.30470237135887146]","[-0.5472140908241272, -0.547674298286438, -0.5160261392593384, -0.5416721701622009]"
1161.0,2011-09-01T00:00:00.000000000,"[-0.30470237135887146, 0.003327556187286973, -0.30470237135887146, -0.30470237135887146]","[-0.557219386100769, -0.565123438835144, -0.5683724880218506, -0.5455071330070496]"
1161.0,2011-12-01T00:00:00.000000000,"[0.003327556187286973, -0.30470237135887146, -0.30470237135887146, 0.20134682953357697]","[-0.4614335000514984, -0.4684656858444214, -0.48836034536361694, -0.46115976572036743]"
1161.0,2012-03-01T00:00:00.000000000,"[-0.30470237135887146, -0.30470237135887146, 0.20134682953357697, 0.44337034225463867]","[-0.35418614745140076, -0.37791773676872253, -0.3944322466850281, -0.36272311210632324]"
1161.0,2012-06-01T00:00:00.000000000,"[-0.30470237135887146, 0.20134682953357697, 0.44337034225463867, 0.44337034225463867]","[-0.43772512674331665, -0.4290323257446289, -0.3845781981945038, -0.4454272985458374]"
1161.0,2012-09-01T00:00:00.000000000,"[0.20134682953357697, 0.44337034225463867, 0.44337034225463867, 0.6853939294815063]","[-0.4391429126262665, -0.3650238513946533, -0.4750838279724121, -0.4403304159641266]"
1161.0,2012-12-01T00:00:00.000000000,"[0.44337034225463867, 0.44337034225463867, 0.6853939294815063, 0.9054153561592102]","[-0.25382518768310547, -0.24410542845726013, -0.30921900272369385, -0.2690449059009552]"
1161.0,2013-03-01T00:00:00.000000000,"[0.44337034225463867, 0.6853939294815063, 0.9054153561592102, 1.323456048965454]","[-0.14864349365234375, -0.1669456958770752, -0.18698984384536743, -0.17107993364334106]"
1300.0,2006-06-01T00:00:00.000000000,"[2.335554361343384, 2.533573627471924, 2.4455649852752686, 2.4015607833862305]","[1.8388534784317017, 1.836287498474121, 1.7747523784637451, 1.8156065940856934]"
1300.0,2006-09-01T00:00:00.000000000,"[2.533573627471924, 2.4455649852752686, 2.4015607833862305, 2.621582269668579]","[1.9433176517486572, 1.9613161087036133, 1.8436756134033203, 1.9167296886444092]"
1300.0,2006-12-01T00:00:00.000000000,"[2.4455649852752686, 2.4015607833862305, 2.621582269668579, 2.819601535797119]","[2.0698258876800537, 2.0081748962402344, 1.965773582458496, 2.041809558868408]"
1300.0,2007-03-01T00:00:00.000000000,"[2.4015607833862305, 2.621582269668579, 2.819601535797119, 2.775597333908081]","[2.0541882514953613, 2.0654494762420654, 1.9856655597686768, 2.02803373336792]"
1300.0,2007-06-01T00:00:00.000000000,"[2.621582269668579, 2.819601535797119, 2.775597333908081, 2.665586471557617]","[2.08703875541687, 2.121654510498047, 2.023501396179199, 2.062251091003418]"
1300.0,2007-09-01T00:00:00.000000000,"[2.819601535797119, 2.775597333908081, 2.665586471557617, 2.9516141414642334]","[2.190048933029175, 2.2133491039276123, 2.085596799850464, 2.165109872817993]"
1300.0,2007-12-01T00:00:00.000000000,"[2.775597333908081, 2.665586471557617, 2.9516141414642334, 2.819601535797119]","[2.3354969024658203, 2.268944263458252, 2.2251534461975098, 2.307781219482422]"
1300.0,2008-03-01T00:00:00.000000000,"[2.665586471557617, 2.9516141414642334, 2.819601535797119, 3.127631425857544]","[2.3446884155273438, 2.3538851737976074, 2.2636961936950684, 2.316758871078491]"
1300.0,2008-06-01T00:00:00.000000000,"[2.9516141414642334, 2.819601535797119, 3.127631425857544, 2.9516141414642334]","[2.362414598464966, 2.3975770473480225, 2.300633430480957, 2.336491107940674]"
1300.0,2008-09-01T00:00:00.000000000,"[2.819601535797119, 3.127631425857544, 2.9516141414642334, 3.259644031524658]","[2.490212917327881, 2.516326904296875, 2.373537540435791, 2.4628827571868896]"
1300.0,2008-12-01T00:00:00.000000000,"[3.127631425857544, 2.9516141414642334, 3.259644031524658, 3.1496336460113525]","[2.525556802749634, 2.457071542739868, 2.4229536056518555, 2.506951332092285]"
1300.0,2009-03-01T00:00:00.000000000,"[2.9516141414642334, 3.259644031524658, 3.1496336460113525, 3.369654893875122]","[2.651216506958008, 2.6703765392303467, 2.5226027965545654, 2.621793746948242]"
1300.0,2009-06-01T00:00:00.000000000,"[3.259644031524658, 3.1496336460113525, 3.369654893875122, 3.5896763801574707]","[2.6966328620910645, 2.680392026901245, 2.6571168899536133, 2.6623151302337646]"
1300.0,2009-09-01T00:00:00.000000000,"[3.1496336460113525, 3.369654893875122, 3.5896763801574707, 3.8096976280212402]","[2.829763889312744, 2.8722803592681885, 2.690481185913086, 2.79398250579834]"
1300.0,2009-12-01T00:00:00.000000000,"[3.369654893875122, 3.5896763801574707, 3.8096976280212402, 3.765693426132202]","[2.868682384490967, 2.7860937118530273, 2.742664337158203, 2.8438069820404053]"
1300.0,2010-03-01T00:00:00.000000000,"[3.5896763801574707, 3.8096976280212402, 3.765693426132202, 3.5016677379608154]","[2.9690659046173096, 2.9770166873931885, 2.824267864227295, 2.9360849857330322]"
1300.0,2010-06-01T00:00:00.000000000,"[3.8096976280212402, 3.765693426132202, 3.5016677379608154, 3.523669719696045]","[3.1382339000701904, 3.1041221618652344, 3.0020530223846436, 3.09547758102417]"
1300.0,2010-09-01T00:00:00.000000000,"[3.765693426132202, 3.5016677379608154, 3.523669719696045, 3.919708251953125]","[3.2577993869781494, 3.2565388679504395, 3.0969462394714355, 3.2122347354888916]"
1300.0,2010-12-01T00:00:00.000000000,"[3.5016677379608154, 3.523669719696045, 3.919708251953125, 3.875704050064087]","[3.3020811080932617, 3.2595009803771973, 3.167041301727295, 3.2626285552978516]"
1300.0,2011-03-01T00:00:00.000000000,"[3.523669719696045, 3.919708251953125, 3.875704050064087, 3.831699848175049]","[3.2343058586120605, 3.2637555599212646, 3.107670783996582, 3.207941770553589]"
1300.0,2011-06-01T00:00:00.000000000,"[3.919708251953125, 3.875704050064087, 3.831699848175049, 4.161732196807861]","[3.270348072052002, 3.2762439250946045, 3.1444125175476074, 3.2484829425811768]"
1300.0,2011-09-01T00:00:00.000000000,"[3.875704050064087, 3.831699848175049, 4.161732196807861, 2.071528673171997]","[3.4655489921569824, 3.4166460037231445, 3.330575942993164, 3.431757926940918]"
1300.0,2011-12-01T00:00:00.000000000,"[3.831699848175049, 4.161732196807861, 2.071528673171997, 2.7315926551818848]","[3.3919098377227783, 3.3452022075653076, 3.3138656616210938, 3.371854305267334]"
1300.0,2012-03-01T00:00:00.000000000,"[4.161732196807861, 2.071528673171997, 2.7315926551818848, 3.8537018299102783]","[3.524555206298828, 3.6707615852355957, 3.5462565422058105, 3.470278024673462]"
1300.0,2012-06-01T00:00:00.000000000,"[2.071528673171997, 2.7315926551818848, 3.8537018299102783, 3.523669719696045]","[3.692260503768921, 3.7916622161865234, 3.615952491760254, 3.639793872833252]"
1300.0,2012-09-01T00:00:00.000000000,"[2.7315926551818848, 3.8537018299102783, 3.523669719696045, 3.7436912059783936]","[2.9049971103668213, 2.903836250305176, 3.080120801925659, 2.9436419010162354]"
1300.0,2012-12-01T00:00:00.000000000,"[3.8537018299102783, 3.523669719696045, 3.7436912059783936, 3.7436912059783936]","[3.0364322662353516, 3.2309250831604004, 2.9874963760375977, 3.0810680389404297]"
1300.0,2013-03-01T00:00:00.000000000,"[3.523669719696045, 3.7436912059783936, 3.7436912059783936, 3.8977060317993164]","[3.5138089656829834, 3.4602439403533936, 3.4663093090057373, 3.504765033721924]"
1440.0,2006-06-01T00:00:00.000000000,"[1.0594303607940674, 1.5214751958847046, 0.35536178946495056, 2.115532875061035]","[1.2761428356170654, 1.5575472116470337, 1.206112027168274, 1.2777701616287231]"
1440.0,2006-09-01T00:00:00.000000000,"[1.5214751958847046, 0.35536178946495056, 2.115532875061035, 1.2354472875595093]","[1.1868188381195068, 1.1895463466644287, 1.4113473892211914, 1.191196084022522]"
1440.0,2006-12-01T00:00:00.000000000,"[0.35536178946495056, 2.115532875061035, 1.2354472875595093, 1.6314857006072998]","[1.2096139192581177, 1.4812421798706055, 1.1521698236465454, 1.22297203540802]"
1440.0,2007-03-01T00:00:00.000000000,"[2.115532875061035, 1.2354472875595093, 1.6314857006072998, 0.35536178946495056]","[0.6794270277023315, 0.7616237998008728, 1.0960227251052856, 0.8104658722877502]"
1440.0,2007-06-01T00:00:00.000000000,"[1.2354472875595093, 1.6314857006072998, 0.35536178946495056, 1.5434772968292236]","[1.351422667503357, 1.6259061098098755, 1.2758276462554932, 1.351894497871399]"
1440.0,2007-09-01T00:00:00.000000000,"[1.6314857006072998, 0.35536178946495056, 1.5434772968292236, 1.3894624710083008]","[1.372771143913269, 1.3668625354766846, 1.6146363019943237, 1.3580873012542725]"
1440.0,2007-12-01T00:00:00.000000000,"[0.35536178946495056, 1.5434772968292236, 1.3894624710083008, 2.1595370769500732]","[1.2454262971878052, 1.5078502893447876, 1.193114161491394, 1.2626399993896484]"
1440.0,2008-03-01T00:00:00.000000000,"[1.5434772968292236, 1.3894624710083008, 2.1595370769500732, 0.7734025120735168]","[0.8038252592086792, 0.8715799450874329, 1.1744409799575806, 0.9122874140739441]"
1440.0,2008-06-01T00:00:00.000000000,"[1.3894624710083008, 2.1595370769500732, 0.7734025120735168, 1.4114645719528198]","[1.142939567565918, 1.381992220878601, 1.1146448850631714, 1.1764473915100098]"
1440.0,2008-09-01T00:00:00.000000000,"[2.1595370769500732, 0.7734025120735168, 1.4114645719528198, 0.9494196176528931]","[1.3379206657409668, 1.3345537185668945, 1.5209412574768066, 1.3412175178527832]"
1440.0,2008-12-01T00:00:00.000000000,"[0.7734025120735168, 1.4114645719528198, 0.9494196176528931, 1.7194944620132446]","[1.5334571599960327, 1.6398181915283203, 1.462934970855713, 1.5316466093063354]"
1440.0,2009-03-01T00:00:00.000000000,"[1.4114645719528198, 0.9494196176528931, 1.7194944620132446, 1.1694409847259521]","[1.0940781831741333, 1.1389555931091309, 1.5461513996124268, 1.1260913610458374]"
1440.0,2009-06-01T00:00:00.000000000,"[0.9494196176528931, 1.7194944620132446, 1.1694409847259521, 1.4114645719528198]","[1.2024295330047607, 1.4835762977600098, 1.1642305850982666, 1.2309465408325195]"
1440.0,2009-09-01T00:00:00.000000000,"[1.7194944620132446, 1.1694409847259521, 1.4114645719528198, 1.5214751958847046]","[1.2022247314453125, 1.210964322090149, 1.352447509765625, 1.2364789247512817]"
1440.0,2009-12-01T00:00:00.000000000,"[1.1694409847259521, 1.4114645719528198, 1.5214751958847046, 2.071528673171997]","[1.292673110961914, 1.3933054208755493, 1.264391303062439, 1.3229286670684814]"
1440.0,2010-03-01T00:00:00.000000000,"[1.4114645719528198, 1.5214751958847046, 2.071528673171997, 0.8834132552146912]","[1.2389966249465942, 1.2656219005584717, 1.5569889545440674, 1.2762879133224487]"
1440.0,2010-06-01T00:00:00.000000000,"[1.5214751958847046, 2.071528673171997, 0.8834132552146912, 1.9175138473510742]","[1.2993474006652832, 1.5144717693328857, 1.2590863704681396, 1.3238929510116577]"
1440.0,2010-09-01T00:00:00.000000000,"[2.071528673171997, 0.8834132552146912, 1.9175138473510742, 1.499472975730896]","[1.4882030487060547, 1.4693989753723145, 1.5461291074752808, 1.4953579902648926]"
1440.0,2010-12-01T00:00:00.000000000,"[0.8834132552146912, 1.9175138473510742, 1.499472975730896, 2.5115716457366943]","[1.6921197175979614, 1.7632397413253784, 1.6371666193008423, 1.6806293725967407]"
1440.0,2011-03-01T00:00:00.000000000,"[1.9175138473510742, 1.499472975730896, 2.5115716457366943, 0.6193875670433044]","[1.2330431938171387, 1.2769324779510498, 1.7097759246826172, 1.2692139148712158]"
1440.0,2011-06-01T00:00:00.000000000,"[1.499472975730896, 2.5115716457366943, 0.6193875670433044, 1.5434772968292236]","[1.559098243713379, 1.8528783321380615, 1.4807097911834717, 1.5584282875061035]"
1440.0,2011-09-01T00:00:00.000000000,"[2.5115716457366943, 0.6193875670433044, 1.5434772968292236, 1.6754902601242065]","[1.5601930618286133, 1.5491586923599243, 1.7216126918792725, 1.5573577880859375]"
1440.0,2011-12-01T00:00:00.000000000,"[0.6193875670433044, 1.5434772968292236, 1.6754902601242065, 2.533573627471924]","[1.7569379806518555, 1.9637205600738525, 1.6636183261871338, 1.7441288232803345]"
1440.0,2012-03-01T00:00:00.000000000,"[1.5434772968292236, 1.6754902601242065, 2.533573627471924, 1.2134451866149902]","[1.1142058372497559, 1.1870020627975464, 1.6559581756591797, 1.1853421926498413]"
1440.0,2012-06-01T00:00:00.000000000,"[1.6754902601242065, 2.533573627471924, 1.2134451866149902, 1.8295050859451294]","[1.3222675323486328, 1.6784636974334717, 1.2841594219207764, 1.3560168743133545]"
1440.0,2012-09-01T00:00:00.000000000,"[2.533573627471924, 1.2134451866149902, 1.8295050859451294, 1.8955113887786865]","[1.599938154220581, 1.5859739780426025, 1.694955587387085, 1.6117762327194214]"
1440.0,2012-12-01T00:00:00.000000000,"[1.2134451866149902, 1.8295050859451294, 1.8955113887786865, 2.4455649852752686]","[1.7333123683929443, 1.900693655014038, 1.6573196649551392, 1.7349859476089478]"
1440.0,2013-03-01T00:00:00.000000000,"[1.8295050859451294, 1.8955113887786865, 2.4455649852752686, 1.455468773841858]","[1.5410513877868652, 1.5579376220703125, 1.9584474563598633, 1.5276119709014893]"
1447.0,2006-06-01T00:00:00.000000000,"[2.335554361343384, 2.379558563232422, 1.9835201501846313, 2.5555758476257324]","[1.7803404331207275, 1.8711297512054443, 1.681093692779541, 1.7638940811157227]"
1447.0,2006-09-01T00:00:00.000000000,"[2.379558563232422, 1.9835201501846313, 2.5555758476257324, 2.42356276512146]","[1.8729333877563477, 1.9014928340911865, 1.8500837087631226, 1.8474997282028198]"
1447.0,2006-12-01T00:00:00.000000000,"[1.9835201501846313, 2.5555758476257324, 2.42356276512146, 2.027524471282959]","[1.9065814018249512, 2.010152816772461, 1.8798949718475342, 1.8801915645599365]"
1447.0,2007-03-01T00:00:00.000000000,"[2.5555758476257324, 2.42356276512146, 2.027524471282959, 2.0055222511291504]","[1.806761384010315, 1.9063999652862549, 1.8751165866851807, 1.7901313304901123]"
1447.0,2007-06-01T00:00:00.000000000,"[2.42356276512146, 2.027524471282959, 2.0055222511291504, 2.4455649852752686]","[2.0179078578948975, 2.145176887512207, 1.9048924446105957, 1.9986870288848877]"
1447.0,2007-09-01T00:00:00.000000000,"[2.027524471282959, 2.0055222511291504, 2.4455649852752686, 3.919708251953125]","[2.083446502685547, 2.0663580894470215, 2.132138252258301, 2.055405855178833]"
1447.0,2007-12-01T00:00:00.000000000,"[2.0055222511291504, 2.4455649852752686, 3.919708251953125, 1.9395159482955933]","[1.9046138525009155, 2.071718692779541, 1.9267717599868774, 1.8962335586547852]"
1447.0,2008-03-01T00:00:00.000000000,"[2.4455649852752686, 3.919708251953125, 1.9395159482955933, 1.2354472875595093]","[1.943755865097046, 2.032780408859253, 1.91143000125885, 1.9457788467407227]"
1447.0,2008-06-01T00:00:00.000000000,"[3.919708251953125, 1.9395159482955933, 1.2354472875595093, 2.2475459575653076]","[2.150850772857666, 2.210505485534668, 2.0434367656707764, 2.140416383743286]"
1447.0,2008-09-01T00:00:00.000000000,"[1.9395159482955933, 1.2354472875595093, 2.2475459575653076, 2.533573627471924]","[2.7360055446624756, 2.697361946105957, 2.5793490409851074, 2.6761159896850586]"
1447.0,2008-12-01T00:00:00.000000000,"[1.2354472875595093, 2.2475459575653076, 2.533573627471924, 2.5995800495147705]","[2.1178603172302246, 2.2201590538024902, 2.5114541053771973, 2.078589677810669]"
1447.0,2009-03-01T00:00:00.000000000,"[2.2475459575653076, 2.533573627471924, 2.5995800495147705, 2.775597333908081]","[1.7589881420135498, 2.1271166801452637, 1.69668710231781, 1.8021372556686401]"
1447.0,2009-06-01T00:00:00.000000000,"[2.533573627471924, 2.5995800495147705, 2.775597333908081, 3.3916571140289307]","[2.1733522415161133, 2.141387462615967, 2.1002771854400635, 2.1929144859313965]"
1447.0,2009-09-01T00:00:00.000000000,"[2.5995800495147705, 2.775597333908081, 3.3916571140289307, 3.3476529121398926]","[2.4556941986083984, 2.3914384841918945, 2.3990445137023926, 2.442293643951416]"
1447.0,2009-12-01T00:00:00.000000000,"[2.775597333908081, 3.3916571140289307, 3.3476529121398926, 3.4356613159179688]","[2.632873058319092, 2.639539957046509, 2.6879348754882812, 2.5841774940490723]"
1447.0,2010-03-01T00:00:00.000000000,"[3.3916571140289307, 3.3476529121398926, 3.4356613159179688, 3.127631425857544]","[2.6588425636291504, 2.663666248321533, 2.527200698852539, 2.6337900161743164]"
1447.0,2010-06-01T00:00:00.000000000,"[3.3476529121398926, 3.4356613159179688, 3.127631425857544, 3.721689224243164]","[2.914693832397461, 2.8685667514801025, 2.76798939704895, 2.8703300952911377]"
1447.0,2010-09-01T00:00:00.000000000,"[3.4356613159179688, 3.127631425857544, 3.721689224243164, 3.8537018299102783]","[2.8338396549224854, 2.8200483322143555, 2.8987083435058594, 2.783189535140991]"
1447.0,2010-12-01T00:00:00.000000000,"[3.127631425857544, 3.721689224243164, 3.8537018299102783, 3.875704050064087]","[2.937704563140869, 3.0281643867492676, 2.9817490577697754, 2.877983331680298]"
1447.0,2011-03-01T00:00:00.000000000,"[3.721689224243164, 3.8537018299102783, 3.875704050064087, 3.765693426132202]","[2.9420268535614014, 3.0839004516601562, 2.930367946624756, 2.8915579319000244]"
1447.0,2011-06-01T00:00:00.000000000,"[3.8537018299102783, 3.875704050064087, 3.765693426132202, 0.20134682953357697]","[3.1993532180786133, 3.2816500663757324, 3.043562412261963, 3.1451191902160645]"
1447.0,2011-09-01T00:00:00.000000000,"[3.875704050064087, 3.765693426132202, 0.20134682953357697, -0.06267886608839035]","[3.152134656906128, 3.0777881145477295, 3.0319650173187256, 3.125553607940674]"
1447.0,2011-12-01T00:00:00.000000000,"[3.765693426132202, 0.20134682953357697, -0.06267886608839035, 2.1595370769500732]","[3.2639777660369873, 3.3855984210968018, 3.2889182567596436, 3.2044968605041504]"
1447.0,2012-03-01T00:00:00.000000000,"[0.20134682953357697, -0.06267886608839035, 2.1595370769500732, 3.171635627746582]","[3.3635313510894775, 3.5632622241973877, 3.3286421298980713, 3.301913261413574]"
1447.0,2012-06-01T00:00:00.000000000,"[-0.06267886608839035, 2.1595370769500732, 3.171635627746582, 5.327845573425293]","[1.9995388984680176, 2.228801727294922, 2.341888427734375, 2.186157703399658]"
1447.0,2012-09-01T00:00:00.000000000,"[2.1595370769500732, 3.171635627746582, 5.327845573425293, 5.459857940673828]","[1.5545934438705444, 1.7949306964874268, 1.8303580284118652, 1.9446525573730469]"
1447.0,2012-12-01T00:00:00.000000000,"[3.171635627746582, 5.327845573425293, 5.459857940673828, 4.2937445640563965]","[2.081681489944458, 2.123502731323242, 2.1757540702819824, 2.2814855575561523]"
1447.0,2013-03-01T00:00:00.000000000,"[5.327845573425293, 5.459857940673828, 4.2937445640563965, 4.0957255363464355]","[2.376307725906372, 2.382136106491089, 2.409064292907715, 2.4891436100006104]"
1602.0,2006-06-01T00:00:00.000000000,"[4.513765811920166, 4.359751224517822, 4.051721572875977, 4.755789756774902]","[2.7943992614746094, 2.844705104827881, 2.698666572570801, 2.7878124713897705]"
1602.0,2006-09-01T00:00:00.000000000,"[4.359751224517822, 4.051721572875977, 4.755789756774902, 4.953808784484863]","[3.40034818649292, 3.346334218978882, 3.2316675186157227, 3.3445491790771484]"
1602.0,2006-12-01T00:00:00.000000000,"[4.051721572875977, 4.755789756774902, 4.953808784484863, 5.283841133117676]","[3.5335025787353516, 3.643803596496582, 3.6725430488586426, 3.4314498901367188]"
1602.0,2007-03-01T00:00:00.000000000,"[4.755789756774902, 4.953808784484863, 5.283841133117676, 5.0418171882629395]","[3.474121570587158, 3.7091188430786133, 3.5616064071655273, 3.390786647796631]"
1602.0,2007-06-01T00:00:00.000000000,"[4.953808784484863, 5.283841133117676, 5.0418171882629395, 5.679879665374756]","[3.7581825256347656, 3.909865140914917, 3.5547571182250977, 3.69219970703125]"
1602.0,2007-09-01T00:00:00.000000000,"[5.283841133117676, 5.0418171882629395, 5.679879665374756, 5.5478668212890625]","[4.1667094230651855, 4.163586139678955, 4.084230422973633, 4.061206817626953]"
1602.0,2007-12-01T00:00:00.000000000,"[5.0418171882629395, 5.679879665374756, 5.5478668212890625, 5.943905353546143]","[4.221629619598389, 4.457388877868652, 4.207974910736084, 4.106461524963379]"
1602.0,2008-03-01T00:00:00.000000000,"[5.679879665374756, 5.5478668212890625, 5.943905353546143, 5.6578779220581055]","[4.140213966369629, 4.388920307159424, 4.217514514923096, 4.044744491577148]"
1602.0,2008-06-01T00:00:00.000000000,"[5.5478668212890625, 5.943905353546143, 5.6578779220581055, 6.229933261871338]","[4.443607330322266, 4.718723297119141, 4.182749271392822, 4.364086151123047]"
1602.0,2008-09-01T00:00:00.000000000,"[5.943905353546143, 5.6578779220581055, 6.229933261871338, 6.493958950042725]","[4.601856708526611, 4.642574310302734, 4.498311996459961, 4.520752429962158]"
1602.0,2008-12-01T00:00:00.000000000,"[5.6578779220581055, 6.229933261871338, 6.493958950042725, 6.493958950042725]","[4.934303283691406, 5.153029918670654, 4.834231376647949, 4.816699028015137]"
1602.0,2009-03-01T00:00:00.000000000,"[6.229933261871338, 6.493958950042725, 6.493958950042725, 5.6578779220581055]","[4.943254470825195, 5.124406814575195, 5.012953758239746, 4.828481197357178]"
1602.0,2009-06-01T00:00:00.000000000,"[6.493958950042725, 6.493958950042725, 5.6578779220581055, 6.934001922607422]","[5.249200344085693, 5.48921012878418, 4.955873966217041, 5.150330543518066]"
1602.0,2009-09-01T00:00:00.000000000,"[6.493958950042725, 5.6578779220581055, 6.934001922607422, 7.726078510284424]","[5.149229049682617, 5.075666427612305, 4.916914463043213, 5.105777740478516]"
1602.0,2009-12-01T00:00:00.000000000,"[5.6578779220581055, 6.934001922607422, 7.726078510284424, 7.418048858642578]","[5.5040602684021, 5.844069480895996, 5.549208641052246, 5.373816013336182]"
1602.0,2010-03-01T00:00:00.000000000,"[6.934001922607422, 7.726078510284424, 7.418048858642578, 6.823991298675537]","[5.27018404006958, 5.453083038330078, 5.165895462036133, 5.2163166999816895]"
1602.0,2010-06-01T00:00:00.000000000,"[7.726078510284424, 7.418048858642578, 6.823991298675537, 7.132020950317383]","[5.7515459060668945, 5.927002429962158, 5.462662220001221, 5.675450325012207]"
1602.0,2010-09-01T00:00:00.000000000,"[7.418048858642578, 6.823991298675537, 7.132020950317383, 8.034109115600586]","[6.396427154541016, 6.408234596252441, 6.385554313659668, 6.241949081420898]"
1602.0,2010-12-01T00:00:00.000000000,"[6.823991298675537, 7.132020950317383, 8.034109115600586, 7.3520426750183105]","[6.260042190551758, 6.366728782653809, 6.223715782165527, 6.1474761962890625]"
1602.0,2011-03-01T00:00:00.000000000,"[7.132020950317383, 8.034109115600586, 7.3520426750183105, 7.308038234710693]","[6.243578910827637, 6.61525821685791, 6.341595649719238, 6.119858741760254]"
1602.0,2011-06-01T00:00:00.000000000,"[8.034109115600586, 7.3520426750183105, 7.308038234710693, 8.474151611328125]","[6.446264743804932, 6.7025909423828125, 6.141940116882324, 6.3675713539123535]"
1602.0,2011-09-01T00:00:00.000000000,"[7.3520426750183105, 7.308038234710693, 8.474151611328125, 8.650168418884277]","[6.962121963500977, 6.812150478363037, 6.638655662536621, 6.8699235916137695]"
