GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
136725.0,2009-03-01T00:00:00.000000000,"[0.543700098991394, 0.7538204789161682, 1.3307167291641235, 1.1621804237365723]","[0.5851908922195435, 0.7016071677207947, 0.6564869284629822, 0.7898038625717163]"
136725.0,2009-06-01T00:00:00.000000000,"[0.7538204789161682, 1.3307167291641235, 1.1621804237365723, 1.0886931419372559]","[0.5911003351211548, 0.6447147130966187, 0.759469747543335, 0.4953123927116394]"
136725.0,2009-09-01T00:00:00.000000000,"[1.3307167291641235, 1.1621804237365723, 1.0886931419372559, 1.323456048965454]","[0.6485552191734314, 0.8571678400039673, 0.5813462734222412, 0.7006351947784424]"
136725.0,2009-12-01T00:00:00.000000000,"[1.1621804237365723, 1.0886931419372559, 1.323456048965454, 1.3747209310531616]","[0.9644009470939636, 0.9477831125259399, 0.9357344508171082, 1.0184085369110107]"
136725.0,2010-03-01T00:00:00.000000000,"[1.0886931419372559, 1.323456048965454, 1.3747209310531616, 1.5874814987182617]","[0.8293805122375488, 0.934842586517334, 0.9646575450897217, 1.062488079071045]"
136725.0,2010-06-01T00:00:00.000000000,"[1.323456048965454, 1.3747209310531616, 1.5874814987182617, 1.2134451866149902]","[0.9232401847839355, 1.016757845878601, 1.0650691986083984, 0.8790285587310791]"
136725.0,2010-09-01T00:00:00.000000000,"[1.3747209310531616, 1.5874814987182617, 1.2134451866149902, 1.6827508211135864]","[1.0311044454574585, 1.2575747966766357, 0.9913227558135986, 1.1279306411743164]"
136725.0,2010-12-01T00:00:00.000000000,"[1.5874814987182617, 1.2134451866149902, 1.6827508211135864, 1.8147637844085693]","[1.3215866088867188, 1.185153603553772, 1.191849946975708, 1.2604559659957886]"
136725.0,2011-03-01T00:00:00.000000000,"[1.2134451866149902, 1.6827508211135864, 1.8147637844085693, 1.8515071868896484]","[1.1295857429504395, 1.267007827758789, 1.2326127290725708, 1.4180903434753418]"
136725.0,2011-06-01T00:00:00.000000000,"[1.6827508211135864, 1.8147637844085693, 1.8515071868896484, 1.2721909284591675]","[1.2043118476867676, 1.2626944780349731, 1.3898698091506958, 1.0708463191986084]"
136725.0,2011-09-01T00:00:00.000000000,"[1.8147637844085693, 1.8515071868896484, 1.2721909284591675, 0.11333828419446945]","[1.4181300401687622, 1.6868700981140137, 1.3225493431091309, 1.463226556777954]"
136725.0,2011-12-01T00:00:00.000000000,"[1.8515071868896484, 1.2721909284591675, 0.11333828419446945, 1.3307167291641235]","[1.8082410097122192, 1.4357062578201294, 1.5270600318908691, 1.590282678604126]"
136725.0,2012-03-01T00:00:00.000000000,"[1.2721909284591675, 0.11333828419446945, 1.3307167291641235, 1.924774408340454]","[1.408152461051941, 1.56930410861969, 1.551963448524475, 1.7046377658843994]"
136725.0,2012-06-01T00:00:00.000000000,"[0.11333828419446945, 1.3307167291641235, 1.924774408340454, 1.880770206451416]","[1.4025086164474487, 1.4801506996154785, 1.6074268817901611, 1.2453234195709229]"
136725.0,2012-09-01T00:00:00.000000000,"[1.3307167291641235, 1.924774408340454, 1.880770206451416, 2.174278736114502]","[0.8090014457702637, 1.0081226825714111, 0.8480241894721985, 1.1001133918762207]"
136725.0,2012-12-01T00:00:00.000000000,"[1.924774408340454, 1.880770206451416, 2.174278736114502, 1.9175138473510742]","[1.5742363929748535, 1.121596097946167, 1.2131119966506958, 1.58847975730896]"
136725.0,2013-03-01T00:00:00.000000000,"[1.880770206451416, 2.174278736114502, 1.9175138473510742, 2.1595370769500732]","[1.3191953897476196, 1.4363925457000732, 1.6291265487670898, 1.839296579360962]"
137310.0,2005-09-01T00:00:00.000000000,"[-0.10668310523033142, 0.047331858426332474, -0.06267886608839035, -0.15068741142749786]","[-0.09180290997028351, -0.08096181601285934, 0.05671176314353943, -0.023383349180221558]"
137310.0,2005-12-01T00:00:00.000000000,"[0.047331858426332474, -0.06267886608839035, -0.15068741142749786, -0.4147131145000458]","[-0.0434274822473526, -0.001807674765586853, 0.021487265825271606, -0.024424627423286438]"
137310.0,2006-03-01T00:00:00.000000000,"[-0.06267886608839035, -0.15068741142749786, -0.4147131145000458, -0.4367152154445648]","[0.038518473505973816, 0.004138857126235962, 0.039649635553359985, 0.03966079652309418]"
137310.0,2006-06-01T00:00:00.000000000,"[-0.15068741142749786, -0.4147131145000458, -0.4367152154445648, -0.5907301902770996]","[-0.07481271773576736, -0.0817592516541481, 0.03303597867488861, 0.03302842378616333]"
137310.0,2006-09-01T00:00:00.000000000,"[-0.4147131145000458, -0.4367152154445648, -0.5907301902770996, -0.45871737599372864]","[-0.05992501229047775, -0.05322270095348358, 0.050044625997543335, -0.004766926169395447]"
137310.0,2007-09-01T00:00:00.000000000,"[-0.4367152154445648, -0.5907301902770996, -0.45871737599372864, -0.6787387728691101]","[-0.20289310812950134, -0.2011120617389679, -0.18368840217590332, -0.16440054774284363]"
137310.0,2007-12-01T00:00:00.000000000,"[-0.5907301902770996, -0.45871737599372864, -0.6787387728691101, -0.30470237135887146]","[-0.18637439608573914, -0.1924598664045334, -0.16110844910144806, -0.12412894517183304]"
137310.0,2008-03-01T00:00:00.000000000,"[-0.45871737599372864, -0.6787387728691101, -0.30470237135887146, -0.2606981098651886]","[-0.34458404779434204, -0.3340512812137604, -0.25250479578971863, -0.19789615273475647]"
137310.0,2008-06-01T00:00:00.000000000,"[-0.6787387728691101, -0.30470237135887146, -0.2606981098651886, -0.21669383347034454]","[-0.35980069637298584, -0.3483884334564209, -0.2423676997423172, -0.19261547923088074]"
