GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
14225.0,2012-03-01T00:00:00.000000000,"[0.06933397799730301, 0.2233489453792572, 0.13534040749073029, 0.047331858426332474]","[-0.051944196224212646, -0.07832608371973038, -0.08002722263336182, -0.09501063078641891]"
14225.0,2012-06-01T00:00:00.000000000,"[0.2233489453792572, 0.13534040749073029, 0.047331858426332474, 0.11333828419446945]","[0.005208626389503479, -0.030751824378967285, -0.061386533081531525, -0.061514705419540405]"
14225.0,2012-09-01T00:00:00.000000000,"[0.13534040749073029, 0.047331858426332474, 0.11333828419446945, 0.2233489453792572]","[0.11173205077648163, 0.0634436160326004, 0.04369845986366272, 0.05100320279598236]"
14225.0,2012-12-01T00:00:00.000000000,"[0.047331858426332474, 0.11333828419446945, 0.2233489453792572, 0.2233489453792572]","[0.09039334952831268, 0.0626065582036972, 0.08684347569942474, 0.04984825849533081]"
14225.0,2013-03-01T00:00:00.000000000,"[0.11333828419446945, 0.2233489453792572, 0.2233489453792572, 0.17934469878673553]","[0.04694743454456329, 0.008700177073478699, 0.029106348752975464, 0.013791248202323914]"
16721.0,2006-06-01T00:00:00.000000000,"[-0.28270024061203003, 0.9054153561592102, 1.9835201501846313, 0.15734252333641052]","[0.12455976009368896, 0.3305877447128296, 1.0260651111602783, 0.3065216541290283]"
16721.0,2006-09-01T00:00:00.000000000,"[0.9054153561592102, 1.9835201501846313, 0.15734252333641052, -0.37070879340171814]","[-0.057256028056144714, -0.06837956607341766, 0.23294039070606232, 0.05442337691783905]"
16721.0,2006-12-01T00:00:00.000000000,"[1.9835201501846313, 0.15734252333641052, -0.37070879340171814, 0.7293981313705444]","[0.7611252665519714, 0.44772160053253174, 0.30185985565185547, 0.3173617720603943]"
16721.0,2007-03-01T00:00:00.000000000,"[0.15734252333641052, -0.37070879340171814, 0.7293981313705444, 3.325650691986084]","[0.8331891894340515, 0.7726963758468628, 0.6572097539901733, 0.7413932681083679]"
16721.0,2007-06-01T00:00:00.000000000,"[-0.37070879340171814, 0.7293981313705444, 3.325650691986084, 0.3993660807609558]","[-0.05821795016527176, 0.0664299726486206, 0.6467956900596619, -0.011954128742218018]"
16721.0,2007-09-01T00:00:00.000000000,"[0.7293981313705444, 3.325650691986084, 0.3993660807609558, -0.5467259287834167]","[-0.25739586353302, -0.24672657251358032, -0.21585534512996674, -0.19253358244895935]"
16721.0,2007-12-01T00:00:00.000000000,"[3.325650691986084, 0.3993660807609558, -0.5467259287834167, 0.5313789248466492]","[0.8343410491943359, 0.5299140214920044, 0.5145522356033325, 0.5675885677337646]"
16721.0,2008-03-01T00:00:00.000000000,"[0.3993660807609558, -0.5467259287834167, 0.5313789248466492, 4.755789756774902]","[1.6509727239608765, 1.581553339958191, 1.4357781410217285, 1.566779375076294]"
16721.0,2008-06-01T00:00:00.000000000,"[-0.5467259287834167, 0.5313789248466492, 4.755789756774902, 1.1694409847259521]","[0.5375161170959473, 0.6410260796546936, 1.8447202444076538, 0.6813565492630005]"
16721.0,2008-09-01T00:00:00.000000000,"[0.5313789248466492, 4.755789756774902, 1.1694409847259521, 0.09133616089820862]","[-0.01600378192961216, -0.060362327843904495, 0.4784599840641022, 0.17594604194164276]"
16721.0,2008-12-01T00:00:00.000000000,"[4.755789756774902, 1.1694409847259521, 0.09133616089820862, 0.7293981313705444]","[0.5743207335472107, 0.3105732798576355, 0.10713739693164825, 0.12588077783584595]"
16721.0,2009-03-01T00:00:00.000000000,"[1.1694409847259521, 0.09133616089820862, 0.7293981313705444, 4.0957255363464355]","[2.056462526321411, 2.0330307483673096, 1.6509264707565308, 1.7994993925094604]"
16721.0,2009-06-01T00:00:00.000000000,"[0.09133616089820862, 0.7293981313705444, 4.0957255363464355, 2.181539297103882]","[0.7269169092178345, 0.9794670343399048, 1.7411390542984009, 0.8993309140205383]"
16721.0,2009-09-01T00:00:00.000000000,"[0.7293981313705444, 4.0957255363464355, 2.181539297103882, -0.4147131145000458]","[0.31469714641571045, 0.36886531114578247, 0.37274402379989624, 0.47774118185043335]"
16721.0,2009-12-01T00:00:00.000000000,"[4.0957255363464355, 2.181539297103882, -0.4147131145000458, 1.1914430856704712]","[0.9740471839904785, 0.659824788570404, 0.5760274529457092, 0.6267492771148682]"
16721.0,2010-03-01T00:00:00.000000000,"[2.181539297103882, -0.4147131145000458, 1.1914430856704712, 3.5896763801574707]","[2.573049306869507, 2.453212261199951, 2.250135898590088, 2.400010108947754]"
16721.0,2010-06-01T00:00:00.000000000,"[-0.4147131145000458, 1.1914430856704712, 3.5896763801574707, 2.181539297103882]","[1.480554223060608, 1.7133209705352783, 2.3558764457702637, 1.562958836555481]"
16721.0,2010-09-01T00:00:00.000000000,"[1.1914430856704712, 3.5896763801574707, 2.181539297103882, -0.15068741142749786]","[0.2657668888568878, 0.3664262294769287, 0.7620524168014526, 0.4303147792816162]"
16721.0,2010-12-01T00:00:00.000000000,"[3.5896763801574707, 2.181539297103882, -0.15068741142749786, 1.4334666728973389]","[1.3210039138793945, 0.9175935983657837, 0.8110823631286621, 0.8762331604957581]"
16721.0,2011-03-01T00:00:00.000000000,"[2.181539297103882, -0.15068741142749786, 1.4334666728973389, 4.8437981605529785]","[2.2698378562927246, 2.179934024810791, 1.871118187904358, 1.9789228439331055]"
16721.0,2011-06-01T00:00:00.000000000,"[-0.15068741142749786, 1.4334666728973389, 4.8437981605529785, 1.6754902601242065]","[1.7178092002868652, 1.9746432304382324, 2.63472318649292, 1.8732593059539795]"
16721.0,2011-09-01T00:00:00.000000000,"[1.4334666728973389, 4.8437981605529785, 1.6754902601242065, 2.42356276512146]","[0.6054818034172058, 0.6863563656806946, 1.1375181674957275, 0.7758861780166626]"
16721.0,2011-12-01T00:00:00.000000000,"[4.8437981605529785, 1.6754902601242065, 2.42356276512146, -0.5907301902770996]","[1.4229421615600586, 1.1708271503448486, 0.960071325302124, 1.0592305660247803]"
16721.0,2012-03-01T00:00:00.000000000,"[1.6754902601242065, 2.42356276512146, -0.5907301902770996, 6.031913757324219]","[2.5473215579986572, 2.470242500305176, 2.1664233207702637, 2.281569004058838]"
16721.0,2012-06-01T00:00:00.000000000,"[2.42356276512146, -0.5907301902770996, 6.031913757324219, 2.0055222511291504]","[1.8631770610809326, 2.1780693531036377, 3.320173501968384, 2.2032084465026855]"
16721.0,2012-09-01T00:00:00.000000000,"[-0.5907301902770996, 6.031913757324219, 2.0055222511291504, 1.0374282598495483]","[2.7088191509246826, 2.633836269378662, 2.711470603942871, 2.740198850631714]"
16721.0,2012-12-01T00:00:00.000000000,"[6.031913757324219, 2.0055222511291504, 1.0374282598495483, 2.775597333908081]","[0.7070470452308655, 0.6861852407455444, 1.0020562410354614, 1.043920874595642]"
16721.0,2013-03-01T00:00:00.000000000,"[2.0055222511291504, 1.0374282598495483, 2.775597333908081, 6.339943885803223]","[3.1597936153411865, 3.126737356185913, 2.7546019554138184, 2.9150214195251465]"
20779.0,2006-06-01T00:00:00.000000000,"[0.42136821150779724, 0.5093768239021301, 0.4873746931552887, 0.4653724431991577]","[0.3610410690307617, 0.3338456153869629, 0.31590282917022705, 0.3194659948348999]"
20779.0,2006-09-01T00:00:00.000000000,"[0.5093768239021301, 0.4873746931552887, 0.4653724431991577, 0.4873746931552887]","[0.3807830810546875, 0.34592700004577637, 0.3256101608276367, 0.33475828170776367]"
20779.0,2006-12-01T00:00:00.000000000,"[0.4873746931552887, 0.4653724431991577, 0.4873746931552887, 0.5973852872848511]","[0.4535340666770935, 0.41433191299438477, 0.39386820793151855, 0.40399056673049927]"
20779.0,2007-03-01T00:00:00.000000000,"[0.4653724431991577, 0.4873746931552887, 0.5973852872848511, 0.5973852872848511]","[0.4405750632286072, 0.4115550220012665, 0.3937210440635681, 0.3977532386779785]"
20779.0,2007-06-01T00:00:00.000000000,"[0.4873746931552887, 0.5973852872848511, 0.5973852872848511, 0.553381085395813]","[0.4666134715080261, 0.42635616660118103, 0.44392985105514526, 0.42928141355514526]"
