GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
24856.0,2009-12-01T00:00:00.000000000,"[3.21563982963562, 2.5555758476257324, 3.5016677379608154, 3.3476529121398926]","[5.073764324188232, 4.985291957855225, 5.033868789672852, 5.101402759552002]"
24856.0,2010-03-01T00:00:00.000000000,"[2.5555758476257324, 3.5016677379608154, 3.3476529121398926, 2.4675674438476562]","[4.708076477050781, 4.764666557312012, 4.671736717224121, 4.850276947021484]"
24856.0,2010-06-01T00:00:00.000000000,"[3.5016677379608154, 3.3476529121398926, 2.4675674438476562, 3.171635627746582]","[4.152067184448242, 3.774562358856201, 4.066567897796631, 4.412571430206299]"
24856.0,2010-09-01T00:00:00.000000000,"[3.3476529121398926, 2.4675674438476562, 3.171635627746582, 3.3036487102508545]","[3.7800960540771484, 3.682624340057373, 4.186100959777832, 4.615318298339844]"
24856.0,2010-12-01T00:00:00.000000000,"[2.4675674438476562, 3.171635627746582, 3.3036487102508545, 3.1496336460113525]","[3.573925733566284, 3.8725814819335938, 4.642541885375977, 4.622225284576416]"
24856.0,2011-03-01T00:00:00.000000000,"[3.171635627746582, 3.3036487102508545, 3.1496336460113525, 2.1595370769500732]","[3.2585949897766113, 3.7781128883361816, 4.2181196212768555, 4.2518720626831055]"
24856.0,2011-06-01T00:00:00.000000000,"[3.3036487102508545, 3.1496336460113525, 2.1595370769500732, 2.9956183433532715]","[3.4939167499542236, 3.3693103790283203, 3.7461514472961426, 4.053922653198242]"
24856.0,2011-09-01T00:00:00.000000000,"[3.1496336460113525, 2.1595370769500732, 2.9956183433532715, 1.7414965629577637]","[2.877012014389038, 2.6736888885498047, 3.368366241455078, 3.923534870147705]"
24856.0,2011-12-01T00:00:00.000000000,"[2.1595370769500732, 2.9956183433532715, 1.7414965629577637, 3.9417104721069336]","[3.4191930294036865, 3.601284980773926, 4.284928321838379, 4.443794250488281]"
24856.0,2012-03-01T00:00:00.000000000,"[2.9956183433532715, 1.7414965629577637, 3.9417104721069336, 4.117727756500244]","[3.1157333850860596, 3.611342430114746, 3.679337739944458, 3.840363025665283]"
24856.0,2012-06-01T00:00:00.000000000,"[1.7414965629577637, 3.9417104721069336, 4.117727756500244, 3.875704050064087]","[3.1869707107543945, 3.163851737976074, 3.2976348400115967, 3.6023080348968506]"
24856.0,2012-09-01T00:00:00.000000000,"[3.9417104721069336, 4.117727756500244, 3.875704050064087, 3.4136593341827393]","[2.6838955879211426, 2.594473361968994, 3.037836790084839, 3.3370208740234375]"
