GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
1300.0,2006-12-01T00:00:00.000000000,"[2.4455649852752686, 2.4015607833862305, 2.621582269668579, 2.819601535797119]","[1.623094081878662, 1.4775073528289795, 1.3970364332199097, 1.5003719329833984]"
1300.0,2007-03-01T00:00:00.000000000,"[2.4015607833862305, 2.621582269668579, 2.819601535797119, 2.775597333908081]","[1.6816983222961426, 1.5727750062942505, 1.549481987953186, 1.641115665435791]"
1300.0,2007-06-01T00:00:00.000000000,"[2.621582269668579, 2.819601535797119, 2.775597333908081, 2.665586471557617]","[1.7580287456512451, 1.5943859815597534, 1.506164789199829, 1.6185059547424316]"
1300.0,2007-09-01T00:00:00.000000000,"[2.819601535797119, 2.775597333908081, 2.665586471557617, 2.9516141414642334]","[1.8081470727920532, 1.6448023319244385, 1.5529118776321411, 1.6662487983703613]"
1300.0,2007-12-01T00:00:00.000000000,"[2.775597333908081, 2.665586471557617, 2.9516141414642334, 2.819601535797119]","[1.8388524055480957, 1.693189024925232, 1.6060277223587036, 1.7136141061782837]"
1300.0,2008-03-01T00:00:00.000000000,"[2.665586471557617, 2.9516141414642334, 2.819601535797119, 3.127631425857544]","[1.8757495880126953, 1.7525297403335571, 1.6858546733856201, 1.786312222480774]"
1300.0,2008-06-01T00:00:00.000000000,"[2.9516141414642334, 2.819601535797119, 3.127631425857544, 2.9516141414642334]","[1.9584170579910278, 1.8074041604995728, 1.7200876474380493, 1.8323363065719604]"
1300.0,2008-09-01T00:00:00.000000000,"[2.819601535797119, 3.127631425857544, 2.9516141414642334, 3.259644031524658]","[2.0433926582336426, 1.8766371011734009, 1.7839430570602417, 1.9046752452850342]"
1300.0,2008-12-01T00:00:00.000000000,"[3.127631425857544, 2.9516141414642334, 3.259644031524658, 3.1496336460113525]","[2.0596489906311035, 1.9138429164886475, 1.8275893926620483, 1.9404698610305786]"
1300.0,2009-03-01T00:00:00.000000000,"[2.9516141414642334, 3.259644031524658, 3.1496336460113525, 3.369654893875122]","[2.132380485534668, 1.9686826467514038, 1.8698830604553223, 1.9925302267074585]"
1300.0,2009-06-01T00:00:00.000000000,"[3.259644031524658, 3.1496336460113525, 3.369654893875122, 3.5896763801574707]","[2.2624306678771973, 2.0577592849731445, 1.9485825300216675, 2.089757204055786]"
1300.0,2009-09-01T00:00:00.000000000,"[3.1496336460113525, 3.369654893875122, 3.5896763801574707, 3.8096976280212402]","[2.3932483196258545, 2.140284776687622, 2.0070784091949463, 2.170307159423828]"
1300.0,2009-12-01T00:00:00.000000000,"[3.369654893875122, 3.5896763801574707, 3.8096976280212402, 3.765693426132202]","[2.4028444290161133, 2.181408405303955, 2.0668418407440186, 2.218846082687378]"
1300.0,2010-03-01T00:00:00.000000000,"[3.5896763801574707, 3.8096976280212402, 3.765693426132202, 3.5016677379608154]","[2.4547154903411865, 2.3530681133270264, 2.406337261199951, 2.516768455505371]"
1300.0,2010-06-01T00:00:00.000000000,"[3.8096976280212402, 3.765693426132202, 3.5016677379608154, 3.523669719696045]","[2.582775592803955, 2.3567543029785156, 2.259408473968506, 2.4165492057800293]"
1300.0,2010-09-01T00:00:00.000000000,"[3.765693426132202, 3.5016677379608154, 3.523669719696045, 3.919708251953125]","[2.7173609733581543, 2.4776461124420166, 2.3878796100616455, 2.55198335647583]"
1300.0,2010-12-01T00:00:00.000000000,"[3.5016677379608154, 3.523669719696045, 3.919708251953125, 3.875704050064087]","[2.78206467628479, 2.564927339553833, 2.4994640350341797, 2.6563003063201904]"
1300.0,2011-03-01T00:00:00.000000000,"[3.523669719696045, 3.919708251953125, 3.875704050064087, 3.831699848175049]","[2.8262972831726074, 2.700105905532837, 2.751603126525879, 2.8751206398010254]"
1300.0,2011-06-01T00:00:00.000000000,"[3.919708251953125, 3.875704050064087, 3.831699848175049, 4.161732196807861]","[2.852825403213501, 2.7112765312194824, 2.707613229751587, 2.8319716453552246]"
1300.0,2011-09-01T00:00:00.000000000,"[3.875704050064087, 3.831699848175049, 4.161732196807861, 2.071528673171997]","[2.9457428455352783, 2.7957801818847656, 2.7828474044799805, 2.9089066982269287]"
1300.0,2011-12-01T00:00:00.000000000,"[3.831699848175049, 4.161732196807861, 2.071528673171997, 2.7315926551818848]","[3.0091772079467773, 2.8749144077301025, 2.8713672161102295, 2.988935708999634]"
1300.0,2012-03-01T00:00:00.000000000,"[4.161732196807861, 2.071528673171997, 2.7315926551818848, 3.8537018299102783]","[3.1076934337615967, 2.9525625705718994, 2.9381158351898193, 3.063812732696533]"
1300.0,2012-06-01T00:00:00.000000000,"[2.071528673171997, 2.7315926551818848, 3.8537018299102783, 3.523669719696045]","[3.1912689208984375, 2.9962077140808105, 2.9256274700164795, 3.0658957958221436]"
1300.0,2012-09-01T00:00:00.000000000,"[2.7315926551818848, 3.8537018299102783, 3.523669719696045, 3.7436912059783936]","[3.140653133392334, 2.955587863922119, 2.858389377593994, 2.991323471069336]"
1300.0,2012-12-01T00:00:00.000000000,"[3.8537018299102783, 3.523669719696045, 3.7436912059783936, 3.7436912059783936]","[3.1340813636779785, 2.9795525074005127, 2.9068760871887207, 3.02622652053833]"
1300.0,2013-03-01T00:00:00.000000000,"[3.523669719696045, 3.7436912059783936, 3.7436912059783936, 3.8977060317993164]","[3.278355360031128, 3.0721890926361084, 2.9791979789733887, 3.1198036670684814]"
1440.0,2006-06-01T00:00:00.000000000,"[1.0594303607940674, 1.5214751958847046, 0.35536178946495056, 2.115532875061035]","[1.085180401802063, 1.0223057270050049, 0.9796416163444519, 1.0502358675003052]"
1440.0,2006-09-01T00:00:00.000000000,"[1.5214751958847046, 0.35536178946495056, 2.115532875061035, 1.2354472875595093]","[1.0716482400894165, 1.0063155889511108, 0.9622134566307068, 1.0410181283950806]"
1440.0,2006-12-01T00:00:00.000000000,"[0.35536178946495056, 2.115532875061035, 1.2354472875595093, 1.6314857006072998]","[1.0836013555526733, 1.0276082754135132, 0.9877997040748596, 1.0562729835510254]"
1440.0,2007-03-01T00:00:00.000000000,"[2.115532875061035, 1.2354472875595093, 1.6314857006072998, 0.35536178946495056]","[1.031397819519043, 0.9862079620361328, 0.9531412720680237, 1.0236729383468628]"
1440.0,2007-06-01T00:00:00.000000000,"[1.2354472875595093, 1.6314857006072998, 0.35536178946495056, 1.5434772968292236]","[1.1973131895065308, 1.1170047521591187, 1.063635230064392, 1.1383558511734009]"
1440.0,2007-09-01T00:00:00.000000000,"[1.6314857006072998, 0.35536178946495056, 1.5434772968292236, 1.3894624710083008]","[1.228162169456482, 1.1373847723007202, 1.0795395374298096, 1.1619927883148193]"
1440.0,2007-12-01T00:00:00.000000000,"[0.35536178946495056, 1.5434772968292236, 1.3894624710083008, 2.1595370769500732]","[1.1048098802566528, 1.0573174953460693, 1.0240073204040527, 1.0912753343582153]"
1440.0,2008-03-01T00:00:00.000000000,"[1.5434772968292236, 1.3894624710083008, 2.1595370769500732, 0.7734025120735168]","[1.0514215230941772, 1.0230480432510376, 0.9950119853019714, 1.0616905689239502]"
1440.0,2008-06-01T00:00:00.000000000,"[1.3894624710083008, 2.1595370769500732, 0.7734025120735168, 1.4114645719528198]","[1.11432945728302, 1.079033374786377, 1.0443536043167114, 1.1114972829818726]"
1440.0,2008-09-01T00:00:00.000000000,"[2.1595370769500732, 0.7734025120735168, 1.4114645719528198, 0.9494196176528931]","[1.2386474609375, 1.1664103269577026, 1.1137031316757202, 1.1916090250015259]"
1440.0,2008-12-01T00:00:00.000000000,"[0.7734025120735168, 1.4114645719528198, 0.9494196176528931, 1.7194944620132446]","[1.1379441022872925, 1.1072609424591064, 1.0748032331466675, 1.1390446424484253]"
1440.0,2009-03-01T00:00:00.000000000,"[1.4114645719528198, 0.9494196176528931, 1.7194944620132446, 1.1694409847259521]","[1.2435088157653809, 1.178560733795166, 1.1301318407058716, 1.203579306602478]"
1440.0,2009-06-01T00:00:00.000000000,"[0.9494196176528931, 1.7194944620132446, 1.1694409847259521, 1.4114645719528198]","[1.1697531938552856, 1.1225186586380005, 1.0865434408187866, 1.1552141904830933]"
1440.0,2009-09-01T00:00:00.000000000,"[1.7194944620132446, 1.1694409847259521, 1.4114645719528198, 1.5214751958847046]","[1.265923023223877, 1.1918361186981201, 1.1370242834091187, 1.2156869173049927]"
1440.0,2009-12-01T00:00:00.000000000,"[1.1694409847259521, 1.4114645719528198, 1.5214751958847046, 2.071528673171997]","[1.0987787246704102, 1.0801215171813965, 1.0555882453918457, 1.1194285154342651]"
1440.0,2010-03-01T00:00:00.000000000,"[1.4114645719528198, 1.5214751958847046, 2.071528673171997, 0.8834132552146912]","[1.2021305561065674, 1.1481400728225708, 1.112815260887146, 1.1830430030822754]"
1440.0,2010-06-01T00:00:00.000000000,"[1.5214751958847046, 2.071528673171997, 0.8834132552146912, 1.9175138473510742]","[1.2754138708114624, 1.2059062719345093, 1.1601463556289673, 1.2322967052459717]"
1440.0,2010-09-01T00:00:00.000000000,"[2.071528673171997, 0.8834132552146912, 1.9175138473510742, 1.499472975730896]","[1.330643653869629, 1.2448921203613281, 1.1891119480133057, 1.270782232284546]"
1440.0,2010-12-01T00:00:00.000000000,"[0.8834132552146912, 1.9175138473510742, 1.499472975730896, 2.5115716457366943]","[1.2038140296936035, 1.1663223505020142, 1.1372076272964478, 1.204469084739685]"
1440.0,2011-03-01T00:00:00.000000000,"[1.9175138473510742, 1.499472975730896, 2.5115716457366943, 0.6193875670433044]","[1.2477020025253296, 1.1966359615325928, 1.1627002954483032, 1.2333778142929077]"
1440.0,2011-06-01T00:00:00.000000000,"[1.499472975730896, 2.5115716457366943, 0.6193875670433044, 1.5434772968292236]","[1.3752565383911133, 1.2979017496109009, 1.2481746673583984, 1.3240920305252075]"
1440.0,2011-09-01T00:00:00.000000000,"[2.5115716457366943, 0.6193875670433044, 1.5434772968292236, 1.6754902601242065]","[1.4226608276367188, 1.3292664289474487, 1.270739197731018, 1.355603814125061]"
1440.0,2011-12-01T00:00:00.000000000,"[0.6193875670433044, 1.5434772968292236, 1.6754902601242065, 2.533573627471924]","[1.3383187055587769, 1.2788933515548706, 1.2365347146987915, 1.3105874061584473]"
1440.0,2012-03-01T00:00:00.000000000,"[1.5434772968292236, 1.6754902601242065, 2.533573627471924, 1.2134451866149902]","[1.3326269388198853, 1.2763030529022217, 1.2398290634155273, 1.3139373064041138]"
1440.0,2012-06-01T00:00:00.000000000,"[1.6754902601242065, 2.533573627471924, 1.2134451866149902, 1.8295050859451294]","[1.4405053853988647, 1.361424446105957, 1.3105127811431885, 1.3877525329589844]"
1440.0,2012-09-01T00:00:00.000000000,"[2.533573627471924, 1.2134451866149902, 1.8295050859451294, 1.8955113887786865]","[1.5067003965377808, 1.4077256917953491, 1.3461358547210693, 1.4329371452331543]"
1440.0,2012-12-01T00:00:00.000000000,"[1.2134451866149902, 1.8295050859451294, 1.8955113887786865, 2.4455649852752686]","[1.4270968437194824, 1.360676884651184, 1.3124794960021973, 1.3886531591415405]"
1440.0,2013-03-01T00:00:00.000000000,"[1.8295050859451294, 1.8955113887786865, 2.4455649852752686, 1.455468773841858]","[1.4679356813430786, 1.399513602256775, 1.355135202407837, 1.4300910234451294]"
1447.0,2006-06-01T00:00:00.000000000,"[2.335554361343384, 2.379558563232422, 1.9835201501846313, 2.5555758476257324]","[1.454969882965088, 1.3161627054214478, 1.2345348596572876, 1.340643048286438]"
1447.0,2006-09-01T00:00:00.000000000,"[2.379558563232422, 1.9835201501846313, 2.5555758476257324, 2.42356276512146]","[1.4728953838348389, 1.3450329303741455, 1.2668873071670532, 1.3696597814559937]"
1447.0,2006-12-01T00:00:00.000000000,"[1.9835201501846313, 2.5555758476257324, 2.42356276512146, 2.027524471282959]","[1.4911967515945435, 1.3789359331130981, 1.3062212467193604, 1.4032899141311646]"
1447.0,2007-03-01T00:00:00.000000000,"[2.5555758476257324, 2.42356276512146, 2.027524471282959, 2.0055222511291504]","[1.569155216217041, 1.4325059652328491, 1.3505799770355225, 1.4588687419891357]"
1447.0,2007-06-01T00:00:00.000000000,"[2.42356276512146, 2.027524471282959, 2.0055222511291504, 2.4455649852752686]","[1.6113574504852295, 1.479568600654602, 1.397668480873108, 1.5062050819396973]"
1447.0,2007-09-01T00:00:00.000000000,"[2.027524471282959, 2.0055222511291504, 2.4455649852752686, 3.919708251953125]","[1.6691035032272339, 1.5283203125, 1.4405686855316162, 1.5557398796081543]"
1447.0,2007-12-01T00:00:00.000000000,"[2.0055222511291504, 2.4455649852752686, 3.919708251953125, 1.9395159482955933]","[1.7026699781417847, 1.5572117567062378, 1.470409870147705, 1.5856298208236694]"
1447.0,2008-03-01T00:00:00.000000000,"[2.4455649852752686, 3.919708251953125, 1.9395159482955933, 1.2354472875595093]","[1.756520390510559, 1.5969284772872925, 1.5046007633209229, 1.6261556148529053]"
1447.0,2008-06-01T00:00:00.000000000,"[3.919708251953125, 1.9395159482955933, 1.2354472875595093, 2.2475459575653076]","[1.8312314748764038, 1.6488289833068848, 1.5477688312530518, 1.6797850131988525]"
1447.0,2008-09-01T00:00:00.000000000,"[1.9395159482955933, 1.2354472875595093, 2.2475459575653076, 2.533573627471924]","[2.0228443145751953, 1.7780580520629883, 1.6495391130447388, 1.8148798942565918]"
1447.0,2008-12-01T00:00:00.000000000,"[1.2354472875595093, 2.2475459575653076, 2.533573627471924, 2.5995800495147705]","[2.0442140102386475, 1.792596459388733, 1.6559057235717773, 1.823905348777771]"
1447.0,2009-03-01T00:00:00.000000000,"[2.2475459575653076, 2.533573627471924, 2.5995800495147705, 2.775597333908081]","[2.039714813232422, 1.80143141746521, 1.6754069328308105, 1.837684154510498]"
1447.0,2009-06-01T00:00:00.000000000,"[2.533573627471924, 2.5995800495147705, 2.775597333908081, 3.3916571140289307]","[2.0660030841827393, 1.8288562297821045, 1.7013200521469116, 1.8633460998535156]"
1447.0,2009-09-01T00:00:00.000000000,"[2.5995800495147705, 2.775597333908081, 3.3916571140289307, 3.3476529121398926]","[2.130013942718506, 1.888514757156372, 1.7604206800460815, 1.923876166343689]"
1447.0,2009-12-01T00:00:00.000000000,"[2.775597333908081, 3.3916571140289307, 3.3476529121398926, 3.4356613159179688]","[2.181873083114624, 2.0542843341827393, 2.0896928310394287, 2.211862087249756]"
1447.0,2010-03-01T00:00:00.000000000,"[3.3916571140289307, 3.3476529121398926, 3.4356613159179688, 3.127631425857544]","[2.2388463020324707, 2.15509033203125, 2.2458956241607666, 2.348682165145874]"
1447.0,2010-06-01T00:00:00.000000000,"[3.3476529121398926, 3.4356613159179688, 3.127631425857544, 3.721689224243164]","[2.3203625679016113, 2.2031056880950928, 2.2363429069519043, 2.3493294715881348]"
1447.0,2010-09-01T00:00:00.000000000,"[3.4356613159179688, 3.127631425857544, 3.721689224243164, 3.8537018299102783]","[2.3849010467529297, 2.2459371089935303, 2.229688882827759, 2.344325304031372]"
1447.0,2010-12-01T00:00:00.000000000,"[3.127631425857544, 3.721689224243164, 3.8537018299102783, 3.875704050064087]","[2.4649250507354736, 2.3464770317077637, 2.3594796657562256, 2.466193199157715]"
1447.0,2011-03-01T00:00:00.000000000,"[3.721689224243164, 3.8537018299102783, 3.875704050064087, 3.765693426132202]","[2.5260727405548096, 2.376260280609131, 2.3408305644989014, 2.456973075866699]"
1447.0,2011-06-01T00:00:00.000000000,"[3.8537018299102783, 3.875704050064087, 3.765693426132202, 0.20134682953357697]","[2.605071783065796, 2.4125452041625977, 2.314525842666626, 2.4473087787628174]"
1447.0,2011-09-01T00:00:00.000000000,"[3.875704050064087, 3.765693426132202, 0.20134682953357697, -0.06267886608839035]","[2.6595470905303955, 2.4808592796325684, 2.3872056007385254, 2.5161867141723633]"
1447.0,2011-12-01T00:00:00.000000000,"[3.765693426132202, 0.20134682953357697, -0.06267886608839035, 2.1595370769500732]","[2.7582509517669678, 2.586723566055298, 2.5180301666259766, 2.647125482559204]"
1447.0,2012-03-01T00:00:00.000000000,"[0.20134682953357697, -0.06267886608839035, 2.1595370769500732, 3.171635627746582]","[2.8578758239746094, 2.6367177963256836, 2.515462875366211, 2.6646597385406494]"
1447.0,2012-06-01T00:00:00.000000000,"[-0.06267886608839035, 2.1595370769500732, 3.171635627746582, 5.327845573425293]","[2.8100528717041016, 2.6054608821868896, 2.4919445514678955, 2.6393306255340576]"
1447.0,2012-09-01T00:00:00.000000000,"[2.1595370769500732, 3.171635627746582, 5.327845573425293, 5.459857940673828]","[2.6410510540008545, 2.4970853328704834, 2.4031007289886475, 2.535001516342163]"
1447.0,2012-12-01T00:00:00.000000000,"[3.171635627746582, 5.327845573425293, 5.459857940673828, 4.2937445640563965]","[2.713102340698242, 2.5503718852996826, 2.4478273391723633, 2.583773612976074]"
1447.0,2013-03-01T00:00:00.000000000,"[5.327845573425293, 5.459857940673828, 4.2937445640563965, 4.0957255363464355]","[2.8263516426086426, 2.622929096221924, 2.5065019130706787, 2.659252643585205]"
1602.0,2006-06-01T00:00:00.000000000,"[4.513765811920166, 4.359751224517822, 4.051721572875977, 4.755789756774902]","[2.5592598915100098, 2.352714776992798, 2.239666223526001, 2.3796205520629883]"
1602.0,2006-09-01T00:00:00.000000000,"[4.359751224517822, 4.051721572875977, 4.755789756774902, 4.953808784484863]","[2.6261630058288574, 2.443082332611084, 2.3391077518463135, 2.4751853942871094]"
1602.0,2006-12-01T00:00:00.000000000,"[4.051721572875977, 4.755789756774902, 4.953808784484863, 5.283841133117676]","[2.754763603210449, 2.6061861515045166, 2.5732362270355225, 2.701937675476074]"
1602.0,2007-03-01T00:00:00.000000000,"[4.755789756774902, 4.953808784484863, 5.283841133117676, 5.0418171882629395]","[2.917449712753296, 2.662165403366089, 2.523634672164917, 2.6946091651916504]"
1602.0,2007-06-01T00:00:00.000000000,"[4.953808784484863, 5.283841133117676, 5.0418171882629395, 5.679879665374756]","[3.0327727794647217, 2.7719178199768066, 2.6311750411987305, 2.8089776039123535]"
1602.0,2007-09-01T00:00:00.000000000,"[5.283841133117676, 5.0418171882629395, 5.679879665374756, 5.5478668212890625]","[3.0873544216156006, 2.850473642349243, 2.710716485977173, 2.8830559253692627]"
1602.0,2007-12-01T00:00:00.000000000,"[5.0418171882629395, 5.679879665374756, 5.5478668212890625, 5.943905353546143]","[3.241107225418091, 2.9908435344696045, 2.859661102294922, 3.0445234775543213]"
1602.0,2008-03-01T00:00:00.000000000,"[5.679879665374756, 5.5478668212890625, 5.943905353546143, 5.6578779220581055]","[3.4431824684143066, 3.125081777572632, 2.9535861015319824, 3.168903112411499]"
1602.0,2008-06-01T00:00:00.000000000,"[5.5478668212890625, 5.943905353546143, 5.6578779220581055, 6.229933261871338]","[3.584000825881958, 3.252119541168213, 3.070918321609497, 3.2975897789001465]"
1602.0,2008-09-01T00:00:00.000000000,"[5.943905353546143, 5.6578779220581055, 6.229933261871338, 6.493958950042725]","[3.6659841537475586, 3.3496434688568115, 3.168588161468506, 3.392681837081909]"
1602.0,2008-12-01T00:00:00.000000000,"[5.6578779220581055, 6.229933261871338, 6.493958950042725, 6.493958950042725]","[3.790562391281128, 3.4969100952148438, 3.346309185028076, 3.567187786102295]"
1602.0,2009-03-01T00:00:00.000000000,"[6.229933261871338, 6.493958950042725, 6.493958950042725, 5.6578779220581055]","[3.9867687225341797, 3.6215062141418457, 3.417060136795044, 3.6691126823425293]"
1602.0,2009-06-01T00:00:00.000000000,"[6.493958950042725, 6.493958950042725, 5.6578779220581055, 6.934001922607422]","[4.184372901916504, 3.780935764312744, 3.56134295463562, 3.833843469619751]"
1602.0,2009-09-01T00:00:00.000000000,"[6.493958950042725, 5.6578779220581055, 6.934001922607422, 7.726078510284424]","[4.28392219543457, 3.9007058143615723, 3.682177782058716, 3.950380325317383]"
1602.0,2009-12-01T00:00:00.000000000,"[5.6578779220581055, 6.934001922607422, 7.726078510284424, 7.418048858642578]","[4.376297950744629, 4.098857879638672, 4.006237983703613, 4.238903045654297]"
1602.0,2010-03-01T00:00:00.000000000,"[6.934001922607422, 7.726078510284424, 7.418048858642578, 6.823991298675537]","[4.556606292724609, 4.152555465698242, 3.923948049545288, 4.204937934875488]"
1602.0,2010-06-01T00:00:00.000000000,"[7.726078510284424, 7.418048858642578, 6.823991298675537, 7.132020950317383]","[4.791281223297119, 4.337864398956299, 4.089461326599121, 4.394453048706055]"
1602.0,2010-09-01T00:00:00.000000000,"[7.418048858642578, 6.823991298675537, 7.132020950317383, 8.034109115600586]","[4.917397975921631, 4.492161750793457, 4.252824783325195, 4.552445411682129]"
1602.0,2010-12-01T00:00:00.000000000,"[6.823991298675537, 7.132020950317383, 8.034109115600586, 7.3520426750183105]","[5.193947792053223, 4.839846611022949, 4.789956092834473, 5.074162006378174]"
1602.0,2011-03-01T00:00:00.000000000,"[7.132020950317383, 8.034109115600586, 7.3520426750183105, 7.308038234710693]","[5.319830417633057, 4.829755783081055, 4.571786403656006, 4.904229164123535]"
1602.0,2011-06-01T00:00:00.000000000,"[8.034109115600586, 7.3520426750183105, 7.308038234710693, 8.474151611328125]","[5.442655086517334, 4.966309547424316, 4.714215278625488, 5.042155742645264]"
1602.0,2011-09-01T00:00:00.000000000,"[7.3520426750183105, 7.308038234710693, 8.474151611328125, 8.650168418884277]","[5.620240211486816, 5.186913013458252, 5.002769947052002, 5.31967306137085]"
