GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
1161.0,2009-09-01T00:00:00.000000000,"[-0.48071953654289246, -0.5247237682342529, -0.45871737599372864, -0.39271095395088196]","[-0.629214882850647, -0.6015615463256836, -0.5913025736808777, -0.5457529425621033]"
1161.0,2009-12-01T00:00:00.000000000,"[-0.5247237682342529, -0.45871737599372864, -0.39271095395088196, -0.4147131145000458]","[-0.4126355051994324, -0.40051597356796265, -0.39049243927001953, -0.3500168025493622]"
1161.0,2010-03-01T00:00:00.000000000,"[-0.45871737599372864, -0.39271095395088196, -0.4147131145000458, -0.5247237682342529]","[-0.6380020380020142, -0.6082671880722046, -0.5978121757507324, -0.5517603754997253]"
1161.0,2010-06-01T00:00:00.000000000,"[-0.39271095395088196, -0.4147131145000458, -0.5247237682342529, -0.5687280893325806]","[-0.4963521957397461, -0.476097971200943, -0.46739262342453003, -0.42945319414138794]"
1161.0,2010-09-01T00:00:00.000000000,"[-0.4147131145000458, -0.5247237682342529, -0.5687280893325806, -0.5247237682342529]","[-0.39867883920669556, -0.3842722773551941, -0.3765137493610382, -0.3428359627723694]"
1161.0,2010-12-01T00:00:00.000000000,"[-0.5247237682342529, -0.5687280893325806, -0.5247237682342529, -0.30470237135887146]","[-0.3708038032054901, -0.3572814464569092, -0.3495401442050934, -0.31663087010383606]"
1161.0,2011-03-01T00:00:00.000000000,"[-0.5687280893325806, -0.5247237682342529, -0.30470237135887146, 0.003327556187286973]","[-0.5031013488769531, -0.5030407905578613, -0.49998944997787476, -0.4889736473560333]"
1161.0,2011-06-01T00:00:00.000000000,"[-0.5247237682342529, -0.30470237135887146, 0.003327556187286973, -0.30470237135887146]","[-0.5243803262710571, -0.5230957269668579, -0.520098865032196, -0.5084652900695801]"
1161.0,2011-09-01T00:00:00.000000000,"[-0.30470237135887146, 0.003327556187286973, -0.30470237135887146, -0.30470237135887146]","[-0.5399731993675232, -0.5440750122070312, -0.5470486879348755, -0.5362215042114258]"
1161.0,2011-12-01T00:00:00.000000000,"[0.003327556187286973, -0.30470237135887146, -0.30470237135887146, 0.20134682953357697]","[-0.44196492433547974, -0.4470057189464569, -0.4450642466545105, -0.4380853772163391]"
1161.0,2012-03-01T00:00:00.000000000,"[-0.30470237135887146, -0.30470237135887146, 0.20134682953357697, 0.44337034225463867]","[-0.33928948640823364, -0.37011274695396423, -0.38789859414100647, -0.3892713189125061]"
1161.0,2012-06-01T00:00:00.000000000,"[-0.30470237135887146, 0.20134682953357697, 0.44337034225463867, 0.44337034225463867]","[-0.4578389525413513, -0.5433593392372131, -0.6220570802688599, -0.6347067356109619]"
1161.0,2012-09-01T00:00:00.000000000,"[0.20134682953357697, 0.44337034225463867, 0.44337034225463867, 0.6853939294815063]","[-0.4348316192626953, -0.49154192209243774, -0.5414537191390991, -0.5463200807571411]"
1161.0,2012-12-01T00:00:00.000000000,"[0.44337034225463867, 0.44337034225463867, 0.6853939294815063, 0.9054153561592102]","[-0.21479922533035278, -0.22928959131240845, -0.22988107800483704, -0.25614553689956665]"
1161.0,2013-03-01T00:00:00.000000000,"[0.44337034225463867, 0.6853939294815063, 0.9054153561592102, 1.323456048965454]","[-0.10709166526794434, -0.16169792413711548, -0.19602301716804504, -0.2256585955619812]"
1300.0,2006-06-01T00:00:00.000000000,"[2.335554361343384, 2.533573627471924, 2.4455649852752686, 2.4015607833862305]","[1.8716537952423096, 1.782768964767456, 1.7219560146331787, 1.7104343175888062]"
1300.0,2006-09-01T00:00:00.000000000,"[2.533573627471924, 2.4455649852752686, 2.4015607833862305, 2.621582269668579]","[1.9859085083007812, 1.9050447940826416, 1.8559293746948242, 1.8495140075683594]"
1300.0,2006-12-01T00:00:00.000000000,"[2.4455649852752686, 2.4015607833862305, 2.621582269668579, 2.819601535797119]","[2.094268798828125, 2.0028469562530518, 1.9462026357650757, 1.9369310140609741]"
1300.0,2007-03-01T00:00:00.000000000,"[2.4015607833862305, 2.621582269668579, 2.819601535797119, 2.775597333908081]","[2.086750030517578, 1.9781274795532227, 1.9005451202392578, 1.8874258995056152]"
1300.0,2007-06-01T00:00:00.000000000,"[2.621582269668579, 2.819601535797119, 2.775597333908081, 2.665586471557617]","[2.1197171211242676, 2.0009686946868896, 1.9112296104431152, 1.8879988193511963]"
1300.0,2007-09-01T00:00:00.000000000,"[2.819601535797119, 2.775597333908081, 2.665586471557617, 2.9516141414642334]","[2.208082914352417, 2.0904269218444824, 2.004270553588867, 1.9888584613800049]"
1300.0,2007-12-01T00:00:00.000000000,"[2.775597333908081, 2.665586471557617, 2.9516141414642334, 2.819601535797119]","[2.347381353378296, 2.2350852489471436, 2.158872604370117, 2.146778106689453]"
1300.0,2008-03-01T00:00:00.000000000,"[2.665586471557617, 2.9516141414642334, 2.819601535797119, 3.127631425857544]","[2.3780171871185303, 2.2595906257629395, 2.175441265106201, 2.1634979248046875]"
1300.0,2008-06-01T00:00:00.000000000,"[2.9516141414642334, 2.819601535797119, 3.127631425857544, 2.9516141414642334]","[2.3883438110351562, 2.2531039714813232, 2.149282932281494, 2.1302311420440674]"
1300.0,2008-09-01T00:00:00.000000000,"[2.819601535797119, 3.127631425857544, 2.9516141414642334, 3.259644031524658]","[2.5136444568634033, 2.3865880966186523, 2.294905185699463, 2.2814178466796875]"
1300.0,2008-12-01T00:00:00.000000000,"[3.127631425857544, 2.9516141414642334, 3.259644031524658, 3.1496336460113525]","[2.5227837562561035, 2.390268087387085, 2.2903695106506348, 2.2771522998809814]"
1300.0,2009-03-01T00:00:00.000000000,"[2.9516141414642334, 3.259644031524658, 3.1496336460113525, 3.369654893875122]","[2.712545156478882, 2.6119091510772705, 2.5507941246032715, 2.545159101486206]"
1300.0,2009-06-01T00:00:00.000000000,"[3.259644031524658, 3.1496336460113525, 3.369654893875122, 3.5896763801574707]","[2.748143434524536, 2.6278066635131836, 2.546313524246216, 2.5367531776428223]"
1300.0,2009-09-01T00:00:00.000000000,"[3.1496336460113525, 3.369654893875122, 3.5896763801574707, 3.8096976280212402]","[2.905111789703369, 2.7990353107452393, 2.737025737762451, 2.729897975921631]"
1300.0,2009-12-01T00:00:00.000000000,"[3.369654893875122, 3.5896763801574707, 3.8096976280212402, 3.765693426132202]","[2.892186164855957, 2.7658772468566895, 2.679821014404297, 2.669922113418579]"
1300.0,2010-03-01T00:00:00.000000000,"[3.5896763801574707, 3.8096976280212402, 3.765693426132202, 3.5016677379608154]","[3.054943799972534, 2.96177077293396, 2.9139018058776855, 2.912491798400879]"
1300.0,2010-06-01T00:00:00.000000000,"[3.8096976280212402, 3.765693426132202, 3.5016677379608154, 3.523669719696045]","[3.22230863571167, 3.123358726501465, 3.0748982429504395, 3.0682218074798584]"
1300.0,2010-09-01T00:00:00.000000000,"[3.765693426132202, 3.5016677379608154, 3.523669719696045, 3.919708251953125]","[3.3431196212768555, 3.2342472076416016, 3.177961826324463, 3.1681346893310547]"
1300.0,2010-12-01T00:00:00.000000000,"[3.5016677379608154, 3.523669719696045, 3.919708251953125, 3.875704050064087]","[3.3471426963806152, 3.2020764350891113, 3.1054844856262207, 3.086071491241455]"
1300.0,2011-03-01T00:00:00.000000000,"[3.523669719696045, 3.919708251953125, 3.875704050064087, 3.831699848175049]","[3.2634074687957764, 3.1018857955932617, 2.9803569316864014, 2.9642577171325684]"
1300.0,2011-06-01T00:00:00.000000000,"[3.919708251953125, 3.875704050064087, 3.831699848175049, 4.161732196807861]","[3.295973300933838, 3.154940605163574, 3.051088333129883, 3.040633201599121]"
1300.0,2011-09-01T00:00:00.000000000,"[3.875704050064087, 3.831699848175049, 4.161732196807861, 2.071528673171997]","[3.529179573059082, 3.4370598793029785, 3.3900346755981445, 3.387906789779663]"
1300.0,2011-12-01T00:00:00.000000000,"[3.831699848175049, 4.161732196807861, 2.071528673171997, 2.7315926551818848]","[3.485185146331787, 3.456967353820801, 3.463380813598633, 3.4751474857330322]"
1300.0,2012-03-01T00:00:00.000000000,"[4.161732196807861, 2.071528673171997, 2.7315926551818848, 3.8537018299102783]","[3.7723546028137207, 3.8053393363952637, 3.873332977294922, 3.797978401184082]"
1300.0,2012-06-01T00:00:00.000000000,"[2.071528673171997, 2.7315926551818848, 3.8537018299102783, 3.523669719696045]","[3.9278154373168945, 3.9614195823669434, 4.0337066650390625, 3.9482665061950684]"
1300.0,2012-09-01T00:00:00.000000000,"[2.7315926551818848, 3.8537018299102783, 3.523669719696045, 3.7436912059783936]","[2.897428274154663, 2.7945194244384766, 2.682346820831299, 2.697816848754883]"
1300.0,2012-12-01T00:00:00.000000000,"[3.8537018299102783, 3.523669719696045, 3.7436912059783936, 3.7436912059783936]","[3.0924947261810303, 3.1037566661834717, 3.113020658493042, 3.154059410095215]"
1300.0,2013-03-01T00:00:00.000000000,"[3.523669719696045, 3.7436912059783936, 3.7436912059783936, 3.8977060317993164]","[3.5028185844421387, 3.48970890045166, 3.497624397277832, 3.5209527015686035]"
1440.0,2006-06-01T00:00:00.000000000,"[1.0594303607940674, 1.5214751958847046, 0.35536178946495056, 2.115532875061035]","[1.3321694135665894, 1.336747169494629, 1.3464361429214478, 1.3619240522384644]"
1440.0,2006-09-01T00:00:00.000000000,"[1.5214751958847046, 0.35536178946495056, 2.115532875061035, 1.2354472875595093]","[1.2214598655700684, 1.2295620441436768, 1.2361515760421753, 1.2648813724517822]"
1440.0,2006-12-01T00:00:00.000000000,"[0.35536178946495056, 2.115532875061035, 1.2354472875595093, 1.6314857006072998]","[1.2533806562423706, 1.259474754333496, 1.26543128490448, 1.2906444072723389]"
1440.0,2007-03-01T00:00:00.000000000,"[2.115532875061035, 1.2354472875595093, 1.6314857006072998, 0.35536178946495056]","[0.7385067939758301, 0.798345685005188, 0.8537415266036987, 0.9042649269104004]"
1440.0,2007-06-01T00:00:00.000000000,"[1.2354472875595093, 1.6314857006072998, 0.35536178946495056, 1.5434772968292236]","[1.4128632545471191, 1.4100712537765503, 1.4156653881072998, 1.4374746084213257]"
1440.0,2007-09-01T00:00:00.000000000,"[1.6314857006072998, 0.35536178946495056, 1.5434772968292236, 1.3894624710083008]","[1.4232516288757324, 1.4292545318603516, 1.4413974285125732, 1.4541133642196655]"
1440.0,2007-12-01T00:00:00.000000000,"[0.35536178946495056, 1.5434772968292236, 1.3894624710083008, 2.1595370769500732]","[1.352254033088684, 1.355912446975708, 1.3622393608093262, 1.3877443075180054]"
1440.0,2008-03-01T00:00:00.000000000,"[1.5434772968292236, 1.3894624710083008, 2.1595370769500732, 0.7734025120735168]","[0.8024790287017822, 0.8135234117507935, 0.8152437210083008, 0.8531841039657593]"
1440.0,2008-06-01T00:00:00.000000000,"[1.3894624710083008, 2.1595370769500732, 0.7734025120735168, 1.4114645719528198]","[1.1940001249313354, 1.2112189531326294, 1.2189245223999023, 1.2519733905792236]"
1440.0,2008-09-01T00:00:00.000000000,"[2.1595370769500732, 0.7734025120735168, 1.4114645719528198, 0.9494196176528931]","[1.370049238204956, 1.3756897449493408, 1.382553219795227, 1.4099897146224976]"
1440.0,2008-12-01T00:00:00.000000000,"[0.7734025120735168, 1.4114645719528198, 0.9494196176528931, 1.7194944620132446]","[1.5827281475067139, 1.5740607976913452, 1.5799957513809204, 1.6010198593139648]"
1440.0,2009-03-01T00:00:00.000000000,"[1.4114645719528198, 0.9494196176528931, 1.7194944620132446, 1.1694409847259521]","[1.215869665145874, 1.2402676343917847, 1.2631018161773682, 1.2961376905441284]"
1440.0,2009-06-01T00:00:00.000000000,"[0.9494196176528931, 1.7194944620132446, 1.1694409847259521, 1.4114645719528198]","[1.3007197380065918, 1.3122586011886597, 1.318934440612793, 1.347584843635559]"
1440.0,2009-09-01T00:00:00.000000000,"[1.7194944620132446, 1.1694409847259521, 1.4114645719528198, 1.5214751958847046]","[1.2279266119003296, 1.2325395345687866, 1.2327427864074707, 1.2634319067001343]"
1440.0,2009-12-01T00:00:00.000000000,"[1.1694409847259521, 1.4114645719528198, 1.5214751958847046, 2.071528673171997]","[1.3068618774414062, 1.319367527961731, 1.3263953924179077, 1.356367588043213]"
1440.0,2010-03-01T00:00:00.000000000,"[1.4114645719528198, 1.5214751958847046, 2.071528673171997, 0.8834132552146912]","[1.2876543998718262, 1.3086445331573486, 1.3319672346115112, 1.363577961921692]"
1440.0,2010-06-01T00:00:00.000000000,"[1.5214751958847046, 2.071528673171997, 0.8834132552146912, 1.9175138473510742]","[1.3423463106155396, 1.353393793106079, 1.3601608276367188, 1.3889247179031372]"
1440.0,2010-09-01T00:00:00.000000000,"[2.071528673171997, 0.8834132552146912, 1.9175138473510742, 1.499472975730896]","[1.4777247905731201, 1.4801133871078491, 1.4859089851379395, 1.5097073316574097]"
1440.0,2010-12-01T00:00:00.000000000,"[0.8834132552146912, 1.9175138473510742, 1.499472975730896, 2.5115716457366943]","[1.7428501844406128, 1.7285575866699219, 1.733933687210083, 1.751963496208191]"
1440.0,2011-03-01T00:00:00.000000000,"[1.9175138473510742, 1.499472975730896, 2.5115716457366943, 0.6193875670433044]","[1.3184514045715332, 1.3484923839569092, 1.3891109228134155, 1.4252487421035767]"
1440.0,2011-06-01T00:00:00.000000000,"[1.499472975730896, 2.5115716457366943, 0.6193875670433044, 1.5434772968292236]","[1.676356315612793, 1.6696244478225708, 1.6753450632095337, 1.6964218616485596]"
1440.0,2011-09-01T00:00:00.000000000,"[2.5115716457366943, 0.6193875670433044, 1.5434772968292236, 1.6754902601242065]","[1.5741264820098877, 1.5758789777755737, 1.582326054573059, 1.609027624130249]"
1440.0,2011-12-01T00:00:00.000000000,"[0.6193875670433044, 1.5434772968292236, 1.6754902601242065, 2.533573627471924]","[1.7893332242965698, 1.7887365818023682, 1.8025460243225098, 1.8095195293426514]"
1440.0,2012-03-01T00:00:00.000000000,"[1.5434772968292236, 1.6754902601242065, 2.533573627471924, 1.2134451866149902]","[1.209678292274475, 1.267012357711792, 1.3213543891906738, 1.3528767824172974]"
1440.0,2012-06-01T00:00:00.000000000,"[1.6754902601242065, 2.533573627471924, 1.2134451866149902, 1.8295050859451294]","[1.3760889768600464, 1.3962585926055908, 1.4041557312011719, 1.4393506050109863]"
1440.0,2012-09-01T00:00:00.000000000,"[2.533573627471924, 1.2134451866149902, 1.8295050859451294, 1.8955113887786865]","[1.5873109102249146, 1.598660945892334, 1.6054291725158691, 1.6319812536239624]"
1440.0,2012-12-01T00:00:00.000000000,"[1.2134451866149902, 1.8295050859451294, 1.8955113887786865, 2.4455649852752686]","[1.8002859354019165, 1.7933316230773926, 1.7989823818206787, 1.8203123807907104]"
1440.0,2013-03-01T00:00:00.000000000,"[1.8295050859451294, 1.8955113887786865, 2.4455649852752686, 1.455468773841858]","[1.635311484336853, 1.6404414176940918, 1.646147608757019, 1.6725531816482544]"
1447.0,2006-06-01T00:00:00.000000000,"[2.335554361343384, 2.379558563232422, 1.9835201501846313, 2.5555758476257324]","[1.9397892951965332, 1.957820177078247, 1.9980623722076416, 1.9553070068359375]"
1447.0,2006-09-01T00:00:00.000000000,"[2.379558563232422, 1.9835201501846313, 2.5555758476257324, 2.42356276512146]","[2.03659725189209, 2.0571393966674805, 2.1026923656463623, 2.05895733833313]"
1447.0,2006-12-01T00:00:00.000000000,"[1.9835201501846313, 2.5555758476257324, 2.42356276512146, 2.027524471282959]","[2.100616216659546, 2.1244606971740723, 2.1732051372528076, 2.1263527870178223]"
1447.0,2007-03-01T00:00:00.000000000,"[2.5555758476257324, 2.42356276512146, 2.027524471282959, 2.0055222511291504]","[1.9661567211151123, 1.9607245922088623, 1.9707112312316895, 1.9253273010253906]"
1447.0,2007-06-01T00:00:00.000000000,"[2.42356276512146, 2.027524471282959, 2.0055222511291504, 2.4455649852752686]","[2.187772274017334, 2.2085070610046387, 2.2539100646972656, 2.211920976638794]"
1447.0,2007-09-01T00:00:00.000000000,"[2.027524471282959, 2.0055222511291504, 2.4455649852752686, 3.919708251953125]","[2.2402427196502686, 2.258662700653076, 2.3025054931640625, 2.2642300128936768]"
1447.0,2007-12-01T00:00:00.000000000,"[2.0055222511291504, 2.4455649852752686, 3.919708251953125, 1.9395159482955933]","[2.079286575317383, 2.102536201477051, 2.1405189037323, 2.1229329109191895]"
1447.0,2008-03-01T00:00:00.000000000,"[2.4455649852752686, 3.919708251953125, 1.9395159482955933, 1.2354472875595093]","[2.075692892074585, 2.098710775375366, 2.1344470977783203, 2.1192495822906494]"
1447.0,2008-06-01T00:00:00.000000000,"[3.919708251953125, 1.9395159482955933, 1.2354472875595093, 2.2475459575653076]","[2.2414000034332275, 2.249739170074463, 2.2800707817077637, 2.2659289836883545]"
1447.0,2008-09-01T00:00:00.000000000,"[1.9395159482955933, 1.2354472875595093, 2.2475459575653076, 2.533573627471924]","[2.878086566925049, 2.8761932849884033, 2.925485134124756, 2.866382122039795]"
1447.0,2008-12-01T00:00:00.000000000,"[1.2354472875595093, 2.2475459575653076, 2.533573627471924, 2.5995800495147705]","[2.408777952194214, 2.450450897216797, 2.5098519325256348, 2.46751070022583]"
1447.0,2009-03-01T00:00:00.000000000,"[2.2475459575653076, 2.533573627471924, 2.5995800495147705, 2.775597333908081]","[1.9045568704605103, 1.921907663345337, 1.9289543628692627, 1.9250378608703613]"
1447.0,2009-06-01T00:00:00.000000000,"[2.533573627471924, 2.5995800495147705, 2.775597333908081, 3.3916571140289307]","[2.2121469974517822, 2.193707227706909, 2.206742525100708, 2.2254059314727783]"
1447.0,2009-09-01T00:00:00.000000000,"[2.5995800495147705, 2.775597333908081, 3.3916571140289307, 3.3476529121398926]","[2.4681739807128906, 2.4473330974578857, 2.4539079666137695, 2.477407932281494]"
1447.0,2009-12-01T00:00:00.000000000,"[2.775597333908081, 3.3916571140289307, 3.3476529121398926, 3.4356613159179688]","[2.7107009887695312, 2.6763811111450195, 2.6831698417663574, 2.703411102294922]"
1447.0,2010-03-01T00:00:00.000000000,"[3.3916571140289307, 3.3476529121398926, 3.4356613159179688, 3.127631425857544]","[2.7636072635650635, 2.728783130645752, 2.7344160079956055, 2.751925468444824]"
1447.0,2010-06-01T00:00:00.000000000,"[3.3476529121398926, 3.4356613159179688, 3.127631425857544, 3.721689224243164]","[3.01468563079834, 2.9727847576141357, 2.9811484813690186, 2.984487533569336]"
1447.0,2010-09-01T00:00:00.000000000,"[3.4356613159179688, 3.127631425857544, 3.721689224243164, 3.8537018299102783]","[2.9921698570251465, 2.9735381603240967, 2.9948372840881348, 2.975903034210205]"
1447.0,2010-12-01T00:00:00.000000000,"[3.127631425857544, 3.721689224243164, 3.8537018299102783, 3.875704050064087]","[3.15488600730896, 3.1124703884124756, 3.1114277839660645, 3.0436620712280273]"
1447.0,2011-03-01T00:00:00.000000000,"[3.721689224243164, 3.8537018299102783, 3.875704050064087, 3.765693426132202]","[3.1184492111206055, 3.0921425819396973, 3.1005711555480957, 3.0380098819732666]"
1447.0,2011-06-01T00:00:00.000000000,"[3.8537018299102783, 3.875704050064087, 3.765693426132202, 0.20134682953357697]","[3.362884283065796, 3.362832546234131, 3.407447099685669, 3.354915142059326]"
1447.0,2011-09-01T00:00:00.000000000,"[3.875704050064087, 3.765693426132202, 0.20134682953357697, -0.06267886608839035]","[3.201050043106079, 3.134108304977417, 3.1058669090270996, 3.1083385944366455]"
1447.0,2011-12-01T00:00:00.000000000,"[3.765693426132202, 0.20134682953357697, -0.06267886608839035, 2.1595370769500732]","[3.419126510620117, 3.29489803314209, 3.2091174125671387, 3.103821277618408]"
1447.0,2012-03-01T00:00:00.000000000,"[0.20134682953357697, -0.06267886608839035, 2.1595370769500732, 3.171635627746582]","[3.6518731117248535, 3.681759834289551, 3.7524490356445312, 3.6641664505004883]"
1447.0,2012-06-01T00:00:00.000000000,"[-0.06267886608839035, 2.1595370769500732, 3.171635627746582, 5.327845573425293]","[2.0018787384033203, 2.063171863555908, 2.103363037109375, 2.1725997924804688]"
1447.0,2012-09-01T00:00:00.000000000,"[2.1595370769500732, 3.171635627746582, 5.327845573425293, 5.459857940673828]","[1.6460365056991577, 1.7887835502624512, 1.9279390573501587, 2.0248117446899414]"
1447.0,2012-12-01T00:00:00.000000000,"[3.171635627746582, 5.327845573425293, 5.459857940673828, 4.2937445640563965]","[2.108780860900879, 2.1810262203216553, 2.2227156162261963, 2.2978367805480957]"
1447.0,2013-03-01T00:00:00.000000000,"[5.327845573425293, 5.459857940673828, 4.2937445640563965, 4.0957255363464355]","[2.3807199001312256, 2.4260940551757812, 2.440431833267212, 2.5047767162323]"
1602.0,2006-06-01T00:00:00.000000000,"[4.513765811920166, 4.359751224517822, 4.051721572875977, 4.755789756774902]","[2.7396883964538574, 2.54756760597229, 2.373856782913208, 2.3201630115509033]"
1602.0,2006-09-01T00:00:00.000000000,"[4.359751224517822, 4.051721572875977, 4.755789756774902, 4.953808784484863]","[3.6203701496124268, 3.6064095497131348, 3.6484718322753906, 3.591404914855957]"
1602.0,2006-12-01T00:00:00.000000000,"[4.051721572875977, 4.755789756774902, 4.953808784484863, 5.283841133117676]","[3.813556671142578, 3.8431835174560547, 3.925762891769409, 3.822268009185791]"
1602.0,2007-03-01T00:00:00.000000000,"[4.755789756774902, 4.953808784484863, 5.283841133117676, 5.0418171882629395]","[3.813220977783203, 3.7944130897521973, 3.8198976516723633, 3.6692910194396973]"
1602.0,2007-06-01T00:00:00.000000000,"[4.953808784484863, 5.283841133117676, 5.0418171882629395, 5.679879665374756]","[4.068243980407715, 4.069921970367432, 4.122367858886719, 3.9676101207733154]"
1602.0,2007-09-01T00:00:00.000000000,"[5.283841133117676, 5.0418171882629395, 5.679879665374756, 5.5478668212890625]","[4.439038276672363, 4.377429962158203, 4.388446807861328, 4.247835636138916]"
1602.0,2007-12-01T00:00:00.000000000,"[5.0418171882629395, 5.679879665374756, 5.5478668212890625, 5.943905353546143]","[4.621157169342041, 4.669660568237305, 4.784383773803711, 4.631473064422607]"
1602.0,2008-03-01T00:00:00.000000000,"[5.679879665374756, 5.5478668212890625, 5.943905353546143, 5.6578779220581055]","[4.570133209228516, 4.551370620727539, 4.590313911437988, 4.428710460662842]"
1602.0,2008-06-01T00:00:00.000000000,"[5.5478668212890625, 5.943905353546143, 5.6578779220581055, 6.229933261871338]","[4.872558116912842, 4.888663291931152, 4.971479892730713, 4.822711944580078]"
1602.0,2008-09-01T00:00:00.000000000,"[5.943905353546143, 5.6578779220581055, 6.229933261871338, 6.493958950042725]","[4.802535057067871, 4.64760160446167, 4.556392669677734, 4.403817653656006]"
1602.0,2008-12-01T00:00:00.000000000,"[5.6578779220581055, 6.229933261871338, 6.493958950042725, 6.493958950042725]","[5.431501388549805, 5.441697120666504, 5.538900852203369, 5.4074811935424805]"
1602.0,2009-03-01T00:00:00.000000000,"[6.229933261871338, 6.493958950042725, 6.493958950042725, 5.6578779220581055]","[5.474510192871094, 5.554926872253418, 5.705155849456787, 5.517551422119141]"
1602.0,2009-06-01T00:00:00.000000000,"[6.493958950042725, 6.493958950042725, 5.6578779220581055, 6.934001922607422]","[5.723357677459717, 5.787884712219238, 5.9302215576171875, 5.750129699707031]"
1602.0,2009-09-01T00:00:00.000000000,"[6.493958950042725, 5.6578779220581055, 6.934001922607422, 7.726078510284424]","[5.154452800750732, 4.824215888977051, 4.563060760498047, 4.503610134124756]"
1602.0,2009-12-01T00:00:00.000000000,"[5.6578779220581055, 6.934001922607422, 7.726078510284424, 7.418048858642578]","[6.053969860076904, 6.071866035461426, 6.177959442138672, 6.053661823272705]"
1602.0,2010-03-01T00:00:00.000000000,"[6.934001922607422, 7.726078510284424, 7.418048858642578, 6.823991298675537]","[5.305322647094727, 4.98148775100708, 4.713827133178711, 4.614973068237305]"
1602.0,2010-06-01T00:00:00.000000000,"[7.726078510284424, 7.418048858642578, 6.823991298675537, 7.132020950317383]","[5.886348724365234, 5.665125370025635, 5.523935317993164, 5.454215049743652]"
1602.0,2010-09-01T00:00:00.000000000,"[7.418048858642578, 6.823991298675537, 7.132020950317383, 8.034109115600586]","[6.9291253089904785, 6.984732627868652, 7.142861843109131, 6.940718650817871]"
1602.0,2010-12-01T00:00:00.000000000,"[6.823991298675537, 7.132020950317383, 8.034109115600586, 7.3520426750183105]","[6.632956504821777, 6.534150123596191, 6.543022155761719, 6.562654495239258]"
1602.0,2011-03-01T00:00:00.000000000,"[7.132020950317383, 8.034109115600586, 7.3520426750183105, 7.308038234710693]","[7.106528282165527, 7.235387325286865, 7.444636821746826, 7.17848014831543]"
1602.0,2011-06-01T00:00:00.000000000,"[8.034109115600586, 7.3520426750183105, 7.308038234710693, 8.474151611328125]","[7.14247989654541, 7.255194187164307, 7.445383071899414, 7.209498882293701]"
1602.0,2011-09-01T00:00:00.000000000,"[7.3520426750183105, 7.308038234710693, 8.474151611328125, 8.650168418884277]","[7.17166805267334, 6.998371124267578, 6.9384002685546875, 6.930692195892334]"
